,date,home,vs,quarter,time_left,game_time,shot_made,cum_shot_made,cum_attempts,cum_fg_percent,shot_value,shot_distance
0,2009-10-28 00:00:00,True,HOU,1,1900-01-01 00:11:25,0.5833333333333339,False,0.0,1,0.0,3,27
1,2009-10-28 00:00:00,True,HOU,1,1900-01-01 00:09:31,2.4833333333333325,True,1.0,2,0.5,2,19
2,2009-10-28 00:00:00,True,HOU,1,1900-01-01 00:06:02,5.966666666666667,False,1.0,3,0.3333333333333333,2,14
3,2009-10-28 00:00:00,True,HOU,2,1900-01-01 00:09:49,14.183333333333334,False,1.0,4,0.25,2,19
4,2009-10-28 00:00:00,True,HOU,2,1900-01-01 00:02:19,21.683333333333334,False,1.0,5,0.2,2,16
5,2009-10-28 00:00:00,True,HOU,2,1900-01-01 00:00:34,23.433333333333334,False,1.0,6,0.16666666666666666,2,4
6,2009-10-28 00:00:00,True,HOU,4,1900-01-01 00:10:26,37.56666666666666,True,2.0,7,0.2857142857142857,2,16
7,2009-10-28 00:00:00,True,HOU,4,1900-01-01 00:06:31,41.483333333333334,True,3.0,8,0.375,2,17
8,2009-10-28 00:00:00,True,HOU,4,1900-01-01 00:02:25,45.583333333333336,True,4.0,9,0.4444444444444444,2,20
9,2009-10-28 00:00:00,True,HOU,4,1900-01-01 00:01:47,46.21666666666667,True,5.0,10,0.5,2,18
10,2009-10-28 00:00:00,True,HOU,4,1900-01-01 00:00:29,47.516666666666666,True,6.0,11,0.5454545454545454,2,1
11,2009-10-28 00:00:00,True,HOU,4,1900-01-01 00:00:29,47.516666666666666,True,7.0,12,0.5833333333333334,2,2
27,2009-11-06 00:00:00,True,LAC,1,1900-01-01 00:10:45,1.25,False,0.0,1,0.0,2,18
28,2009-11-06 00:00:00,True,LAC,1,1900-01-01 00:04:44,7.266666666666667,False,0.0,2,0.0,2,19
29,2009-11-06 00:00:00,True,LAC,1,1900-01-01 00:04:15,7.749999999999999,False,0.0,3,0.0,2,16
30,2009-11-06 00:00:00,True,LAC,3,1900-01-01 00:10:21,25.65,True,1.0,4,0.25,2,2
31,2009-11-06 00:00:00,True,LAC,3,1900-01-01 00:07:12,28.8,False,1.0,5,0.2,3,29
84,2009-11-20 00:00:00,True,POR,1,1900-01-01 00:08:35,3.416666666666666,False,0.0,1,0.0,3,27
85,2009-11-20 00:00:00,True,POR,1,1900-01-01 00:05:29,6.516666666666667,True,1.0,2,0.5,3,27
86,2009-11-20 00:00:00,True,POR,2,1900-01-01 00:09:31,14.483333333333333,False,1.0,3,0.3333333333333333,2,16
87,2009-11-20 00:00:00,True,POR,2,1900-01-01 00:04:30,19.5,False,1.0,4,0.25,2,18
88,2009-11-20 00:00:00,True,POR,2,1900-01-01 00:01:29,22.516666666666666,True,2.0,5,0.4,3,27
89,2009-11-20 00:00:00,True,POR,3,1900-01-01 00:10:11,25.816666666666666,False,2.0,6,0.3333333333333333,2,19
90,2009-11-20 00:00:00,True,POR,3,1900-01-01 00:07:34,28.433333333333334,True,3.0,7,0.42857142857142855,2,19
91,2009-11-20 00:00:00,True,POR,3,1900-01-01 00:01:37,34.38333333333333,False,3.0,8,0.375,2,16
92,2009-11-20 00:00:00,True,POR,4,1900-01-01 00:06:16,41.733333333333334,False,3.0,9,0.3333333333333333,2,7
93,2009-11-24 00:00:00,False,DAL,1,1900-01-01 00:10:14,1.7666666666666675,False,0.0,1,0.0,3,25
94,2009-11-24 00:00:00,False,DAL,1,1900-01-01 00:04:43,7.283333333333333,True,1.0,2,0.5,2,12
95,2009-11-24 00:00:00,False,DAL,2,1900-01-01 00:10:02,13.966666666666667,True,2.0,3,0.6666666666666666,2,0
96,2009-11-24 00:00:00,False,DAL,2,1900-01-01 00:07:16,16.733333333333334,False,2.0,4,0.5,2,17
97,2009-11-24 00:00:00,False,DAL,2,1900-01-01 00:04:28,19.53333333333333,True,3.0,5,0.6,3,25
98,2009-11-24 00:00:00,False,DAL,2,1900-01-01 00:02:29,21.516666666666666,False,3.0,6,0.5,2,19
99,2009-11-24 00:00:00,False,DAL,2,1900-01-01 00:01:59,22.016666666666666,False,3.0,7,0.42857142857142855,3,23
100,2009-11-24 00:00:00,False,DAL,3,1900-01-01 00:02:06,33.9,False,3.0,8,0.375,2,18
101,2009-11-24 00:00:00,False,DAL,4,1900-01-01 00:04:01,43.983333333333334,False,3.0,9,0.3333333333333333,2,0
102,2009-11-24 00:00:00,False,DAL,4,1900-01-01 00:03:51,44.15,True,4.0,10,0.4,2,19
103,2009-11-24 00:00:00,False,DAL,4,1900-01-01 00:02:21,45.65,True,5.0,11,0.45454545454545453,3,24
104,2009-11-24 00:00:00,False,DAL,4,1900-01-01 00:01:08,46.86666666666667,True,6.0,12,0.5,2,9
155,2009-12-03 00:00:00,True,HOU,1,1900-01-01 00:11:12,0.8000000000000007,False,0.0,1,0.0,2,16
156,2009-12-03 00:00:00,True,HOU,1,1900-01-01 00:08:47,3.216666666666667,True,1.0,2,0.5,3,23
157,2009-12-03 00:00:00,True,HOU,1,1900-01-01 00:04:05,7.916666666666666,False,1.0,3,0.3333333333333333,2,10
158,2009-12-03 00:00:00,True,HOU,1,1900-01-01 00:03:37,8.383333333333333,False,1.0,4,0.25,3,24
159,2009-12-03 00:00:00,True,HOU,3,1900-01-01 00:09:52,26.133333333333333,True,2.0,5,0.4,2,7
160,2009-12-03 00:00:00,True,HOU,3,1900-01-01 00:07:33,28.45,False,2.0,6,0.3333333333333333,3,26
161,2009-12-03 00:00:00,True,HOU,4,1900-01-01 00:10:02,37.96666666666667,True,3.0,7,0.42857142857142855,2,5
162,2009-12-03 00:00:00,True,HOU,4,1900-01-01 00:07:17,40.71666666666667,True,4.0,8,0.5,2,17
163,2009-12-05 00:00:00,True,ORL,1,1900-01-01 00:10:46,1.2333333333333325,True,1.0,1,1.0,2,20
164,2009-12-05 00:00:00,True,ORL,1,1900-01-01 00:09:51,2.1500000000000004,True,2.0,2,1.0,2,20
165,2009-12-05 00:00:00,True,ORL,1,1900-01-01 00:08:13,3.783333333333333,True,3.0,3,1.0,2,22
166,2009-12-05 00:00:00,True,ORL,1,1900-01-01 00:04:46,7.233333333333333,True,4.0,4,1.0,2,3
167,2009-12-05 00:00:00,True,ORL,2,1900-01-01 00:10:10,13.833333333333334,False,4.0,5,0.8,2,17
168,2009-12-05 00:00:00,True,ORL,3,1900-01-01 00:09:35,26.416666666666664,False,4.0,6,0.6666666666666666,2,18
169,2009-12-05 00:00:00,True,ORL,3,1900-01-01 00:02:27,33.55,True,5.0,7,0.7142857142857143,2,12
170,2009-12-05 00:00:00,True,ORL,3,1900-01-01 00:00:40,35.333333333333336,False,5.0,8,0.625,3,23
171,2009-12-05 00:00:00,True,ORL,3,1900-01-01 00:00:01,35.983333333333334,False,5.0,9,0.5555555555555556,2,21
172,2009-12-05 00:00:00,True,ORL,4,1900-01-01 00:11:41,36.31666666666666,True,6.0,10,0.6,2,2
173,2009-12-05 00:00:00,True,ORL,4,1900-01-01 00:09:13,38.78333333333333,False,6.0,11,0.5454545454545454,3,27
174,2009-12-05 00:00:00,True,ORL,4,1900-01-01 00:08:25,39.58333333333333,False,6.0,12,0.5,2,17
221,2009-12-14 00:00:00,False,PHI,1,1900-01-01 00:05:43,6.283333333333333,False,0.0,1,0.0,2,21
222,2009-12-14 00:00:00,False,PHI,1,1900-01-01 00:03:48,8.2,False,0.0,2,0.0,3,26
223,2009-12-14 00:00:00,False,PHI,2,1900-01-01 00:01:25,22.583333333333332,True,1.0,3,0.3333333333333333,2,0
224,2009-12-14 00:00:00,False,PHI,2,1900-01-01 00:00:39,23.35,True,2.0,4,0.5,2,18
225,2009-12-14 00:00:00,False,PHI,2,1900-01-01 00:00:12,23.8,False,2.0,5,0.4,2,19
226,2009-12-14 00:00:00,False,PHI,3,1900-01-01 00:10:46,25.233333333333334,False,2.0,6,0.3333333333333333,3,25
227,2009-12-14 00:00:00,False,PHI,3,1900-01-01 00:09:58,26.03333333333333,False,2.0,7,0.2857142857142857,2,8
228,2009-12-14 00:00:00,False,PHI,3,1900-01-01 00:06:59,29.016666666666666,False,2.0,8,0.25,2,0
229,2009-12-14 00:00:00,False,PHI,3,1900-01-01 00:04:34,31.433333333333334,False,2.0,9,0.2222222222222222,3,25
230,2009-12-14 00:00:00,False,PHI,3,1900-01-01 00:03:45,32.25,False,2.0,10,0.2,2,18
231,2009-12-14 00:00:00,False,PHI,3,1900-01-01 00:00:53,35.11666666666667,True,3.0,11,0.2727272727272727,3,23
232,2009-12-14 00:00:00,False,PHI,4,1900-01-01 00:04:54,43.1,True,4.0,12,0.3333333333333333,2,0
233,2009-12-14 00:00:00,False,PHI,4,1900-01-01 00:01:17,46.71666666666667,True,5.0,13,0.38461538461538464,2,0
245,2009-12-18 00:00:00,True,WAS,1,1900-01-01 00:10:18,1.6999999999999993,True,1.0,1,1.0,2,22
246,2009-12-18 00:00:00,True,WAS,1,1900-01-01 00:09:20,2.666666666666666,True,2.0,2,1.0,2,21
247,2009-12-18 00:00:00,True,WAS,1,1900-01-01 00:08:51,3.1500000000000004,True,3.0,3,1.0,3,24
248,2009-12-18 00:00:00,True,WAS,1,1900-01-01 00:06:25,5.583333333333333,True,4.0,4,1.0,2,7
249,2009-12-18 00:00:00,True,WAS,1,1900-01-01 00:05:28,6.533333333333333,True,5.0,5,1.0,3,25
250,2009-12-18 00:00:00,True,WAS,1,1900-01-01 00:05:09,6.85,False,5.0,6,0.8333333333333334,3,27
251,2009-12-18 00:00:00,True,WAS,1,1900-01-01 00:02:40,9.333333333333334,False,5.0,7,0.7142857142857143,2,2
252,2009-12-18 00:00:00,True,WAS,2,1900-01-01 00:08:10,15.833333333333332,False,5.0,8,0.625,2,10
253,2009-12-18 00:00:00,True,WAS,2,1900-01-01 00:07:46,16.233333333333334,False,5.0,9,0.5555555555555556,2,18
254,2009-12-18 00:00:00,True,WAS,2,1900-01-01 00:05:39,18.35,True,6.0,10,0.6,3,26
255,2009-12-18 00:00:00,True,WAS,2,1900-01-01 00:05:39,18.35,False,6.0,11,0.5454545454545454,2,22
256,2009-12-18 00:00:00,True,WAS,3,1900-01-01 00:06:56,29.066666666666666,True,7.0,12,0.5833333333333334,2,22
257,2009-12-18 00:00:00,True,WAS,3,1900-01-01 00:04:15,31.75,True,8.0,13,0.6153846153846154,3,28
258,2009-12-18 00:00:00,True,WAS,4,1900-01-01 00:11:33,36.45,False,8.0,14,0.5714285714285714,3,23
259,2009-12-18 00:00:00,True,WAS,4,1900-01-01 00:07:10,40.833333333333336,True,9.0,15,0.6,3,27
260,2009-12-18 00:00:00,True,WAS,4,1900-01-01 00:05:47,42.21666666666667,False,9.0,16,0.5625,3,23
261,2009-12-18 00:00:00,True,WAS,4,1900-01-01 00:00:10,47.833333333333336,False,9.0,17,0.5294117647058824,3,27
314,2010-01-02 00:00:00,False,POR,1,1900-01-01 00:10:21,1.6500000000000004,False,0.0,1,0.0,2,0
315,2010-01-02 00:00:00,False,POR,1,1900-01-01 00:09:36,2.4000000000000004,True,1.0,2,0.5,3,24
316,2010-01-02 00:00:00,False,POR,1,1900-01-01 00:04:58,7.033333333333333,True,2.0,3,0.6666666666666666,2,0
317,2010-01-02 00:00:00,False,POR,2,1900-01-01 00:03:30,20.5,False,2.0,4,0.5,2,19
318,2010-01-02 00:00:00,False,POR,2,1900-01-01 00:02:57,21.05,True,3.0,5,0.6,2,19
319,2010-01-02 00:00:00,False,POR,4,1900-01-01 00:11:40,36.333333333333336,False,3.0,6,0.5,3,26
320,2010-01-02 00:00:00,False,POR,4,1900-01-01 00:10:22,37.63333333333333,False,3.0,7,0.42857142857142855,2,23
321,2010-01-02 00:00:00,False,POR,4,1900-01-01 00:07:11,40.81666666666666,True,4.0,8,0.5,2,11
322,2010-01-02 00:00:00,False,POR,4,1900-01-01 00:05:53,42.11666666666667,False,4.0,9,0.4444444444444444,2,18
323,2010-01-02 00:00:00,False,POR,4,1900-01-01 00:00:17,47.71666666666667,False,4.0,10,0.4,2,23
514,2010-01-29 00:00:00,True,CHA,1,1900-01-01 00:11:10,0.8333333333333339,True,1.0,1,1.0,2,19
515,2010-01-29 00:00:00,True,CHA,1,1900-01-01 00:09:11,2.8166666666666664,False,1.0,2,0.5,2,12
516,2010-01-29 00:00:00,True,CHA,1,1900-01-01 00:08:13,3.783333333333333,True,2.0,3,0.6666666666666666,3,27
517,2010-01-29 00:00:00,True,CHA,1,1900-01-01 00:04:49,7.183333333333334,False,2.0,4,0.5,3,26
518,2010-01-29 00:00:00,True,CHA,2,1900-01-01 00:09:09,14.85,True,3.0,5,0.6,3,27
519,2010-01-29 00:00:00,True,CHA,2,1900-01-01 00:06:57,17.05,False,3.0,6,0.5,2,18
520,2010-01-29 00:00:00,True,CHA,2,1900-01-01 00:06:01,17.983333333333334,True,4.0,7,0.5714285714285714,2,8
521,2010-01-29 00:00:00,True,CHA,3,1900-01-01 00:09:32,26.46666666666667,False,4.0,8,0.5,2,4
522,2010-01-29 00:00:00,True,CHA,3,1900-01-01 00:05:54,30.1,False,4.0,9,0.4444444444444444,2,15
523,2010-01-29 00:00:00,True,CHA,3,1900-01-01 00:04:47,31.21666666666667,False,4.0,10,0.4,2,12
524,2010-01-29 00:00:00,True,CHA,3,1900-01-01 00:00:40,35.333333333333336,False,4.0,11,0.36363636363636365,3,27
525,2010-01-29 00:00:00,True,CHA,4,1900-01-01 00:05:13,42.78333333333333,True,5.0,12,0.4166666666666667,2,3
526,2010-01-29 00:00:00,True,CHA,4,1900-01-01 00:04:29,43.516666666666666,True,6.0,13,0.46153846153846156,2,2
527,2010-01-29 00:00:00,True,CHA,4,1900-01-01 00:01:58,46.03333333333333,True,7.0,14,0.5,2,1
528,2010-01-29 00:00:00,True,CHA,4,1900-01-01 00:01:58,46.03333333333333,True,8.0,15,0.5333333333333333,2,16
539,2010-02-02 00:00:00,False,HOU,1,1900-01-01 00:10:50,1.166666666666666,False,0.0,1,0.0,2,0
540,2010-02-02 00:00:00,False,HOU,1,1900-01-01 00:08:19,3.683333333333332,True,1.0,2,0.5,2,18
541,2010-02-02 00:00:00,False,HOU,1,1900-01-01 00:07:56,4.0666666666666655,False,1.0,3,0.3333333333333333,2,0
542,2010-02-02 00:00:00,False,HOU,1,1900-01-01 00:05:01,6.983333333333333,False,1.0,4,0.25,2,0
543,2010-02-02 00:00:00,False,HOU,1,1900-01-01 00:03:54,8.1,False,1.0,5,0.2,3,25
544,2010-02-02 00:00:00,False,HOU,3,1900-01-01 00:07:33,28.45,True,2.0,6,0.3333333333333333,2,15
545,2010-02-02 00:00:00,False,HOU,3,1900-01-01 00:05:28,30.53333333333333,False,2.0,7,0.2857142857142857,2,20
546,2010-02-02 00:00:00,False,HOU,3,1900-01-01 00:04:36,31.4,False,2.0,8,0.25,2,22
547,2010-02-02 00:00:00,False,HOU,3,1900-01-01 00:00:35,35.416666666666664,True,3.0,9,0.3333333333333333,2,17
548,2010-02-02 00:00:00,False,HOU,4,1900-01-01 00:11:18,36.7,False,3.0,10,0.3,2,21
549,2010-02-02 00:00:00,False,HOU,4,1900-01-01 00:09:20,38.666666666666664,False,3.0,11,0.2727272727272727,2,0
550,2010-02-02 00:00:00,False,HOU,4,1900-01-01 00:05:41,42.31666666666666,False,3.0,12,0.25,3,26
551,2010-02-02 00:00:00,False,HOU,4,1900-01-01 00:04:24,43.6,True,4.0,13,0.3076923076923077,2,0
552,2010-02-02 00:00:00,False,HOU,4,1900-01-01 00:03:08,44.86666666666667,True,5.0,14,0.35714285714285715,3,24
553,2010-02-02 00:00:00,False,HOU,4,1900-01-01 00:02:39,45.35,False,5.0,15,0.3333333333333333,2,20
554,2010-02-02 00:00:00,False,HOU,4,1900-01-01 00:01:22,46.63333333333333,False,5.0,16,0.3125,3,23
555,2010-02-02 00:00:00,False,HOU,4,1900-01-01 00:00:46,47.233333333333334,False,5.0,17,0.29411764705882354,2,15
556,2010-02-02 00:00:00,False,HOU,4,1900-01-01 00:00:46,47.233333333333334,True,6.0,18,0.3333333333333333,3,25
557,2010-02-03 00:00:00,False,DAL,1,1900-01-01 00:08:25,3.583333333333332,False,0.0,1,0.0,2,19
558,2010-02-03 00:00:00,False,DAL,1,1900-01-01 00:06:58,5.033333333333333,False,0.0,2,0.0,2,19
559,2010-02-03 00:00:00,False,DAL,1,1900-01-01 00:02:00,10.0,False,0.0,3,0.0,3,26
560,2010-02-03 00:00:00,False,DAL,2,1900-01-01 00:02:14,21.766666666666666,True,1.0,4,0.25,2,18
561,2010-02-03 00:00:00,False,DAL,3,1900-01-01 00:11:51,24.15,False,1.0,5,0.2,3,24
562,2010-02-03 00:00:00,False,DAL,3,1900-01-01 00:11:51,24.15,False,1.0,6,0.16666666666666666,2,8
577,2010-02-08 00:00:00,True,DAL,1,1900-01-01 00:11:05,0.9166666666666661,False,0.0,1,0.0,3,25
578,2010-02-08 00:00:00,True,DAL,1,1900-01-01 00:08:16,3.7333333333333325,True,1.0,2,0.5,2,21
579,2010-02-08 00:00:00,True,DAL,1,1900-01-01 00:06:15,5.75,True,2.0,3,0.6666666666666666,2,14
580,2010-02-08 00:00:00,True,DAL,1,1900-01-01 00:03:24,8.6,False,2.0,4,0.5,2,5
581,2010-02-08 00:00:00,True,DAL,1,1900-01-01 00:03:16,8.733333333333334,False,2.0,5,0.4,2,17
582,2010-02-08 00:00:00,True,DAL,1,1900-01-01 00:01:12,10.8,True,3.0,6,0.5,2,19
583,2010-02-08 00:00:00,True,DAL,2,1900-01-01 00:10:34,13.433333333333334,True,4.0,7,0.5714285714285714,3,29
584,2010-02-08 00:00:00,True,DAL,2,1900-01-01 00:09:01,14.983333333333333,False,4.0,8,0.5,3,28
585,2010-02-08 00:00:00,True,DAL,2,1900-01-01 00:07:00,17.0,True,5.0,9,0.5555555555555556,2,15
586,2010-02-08 00:00:00,True,DAL,2,1900-01-01 00:04:48,19.2,True,6.0,10,0.6,2,21
587,2010-02-08 00:00:00,True,DAL,2,1900-01-01 00:00:45,23.25,False,6.0,11,0.5454545454545454,3,23
588,2010-02-08 00:00:00,True,DAL,3,1900-01-01 00:07:57,28.049999999999997,True,7.0,12,0.5833333333333334,2,12
589,2010-02-08 00:00:00,True,DAL,3,1900-01-01 00:06:49,29.183333333333334,False,7.0,13,0.5384615384615384,3,27
590,2010-02-08 00:00:00,True,DAL,4,1900-01-01 00:11:20,36.666666666666664,False,7.0,14,0.5,2,17
591,2010-02-08 00:00:00,True,DAL,4,1900-01-01 00:09:58,38.03333333333333,True,8.0,15,0.5333333333333333,2,1
592,2010-02-08 00:00:00,True,DAL,4,1900-01-01 00:08:55,39.083333333333336,False,8.0,16,0.5,2,18
593,2010-02-08 00:00:00,True,DAL,4,1900-01-01 00:07:39,40.35,True,9.0,17,0.5294117647058824,2,21
594,2010-02-08 00:00:00,True,DAL,4,1900-01-01 00:02:52,45.13333333333333,False,9.0,18,0.5,2,16
595,2010-02-08 00:00:00,True,DAL,4,1900-01-01 00:01:07,46.88333333333333,False,9.0,19,0.47368421052631576,2,4
596,2010-02-08 00:00:00,True,DAL,4,1900-01-01 00:00:46,47.233333333333334,False,9.0,20,0.45,2,3
597,2010-02-10 00:00:00,True,LAC,1,1900-01-01 00:10:18,1.6999999999999993,True,1.0,1,1.0,3,23
598,2010-02-10 00:00:00,True,LAC,1,1900-01-01 00:08:20,3.666666666666666,True,2.0,2,1.0,3,27
599,2010-02-10 00:00:00,True,LAC,1,1900-01-01 00:05:42,6.3,True,3.0,3,1.0,3,26
600,2010-02-10 00:00:00,True,LAC,1,1900-01-01 00:05:19,6.683333333333334,False,3.0,4,0.75,3,29
601,2010-02-10 00:00:00,True,LAC,1,1900-01-01 00:01:17,10.716666666666667,True,4.0,5,0.8,3,23
602,2010-02-10 00:00:00,True,LAC,1,1900-01-01 00:00:39,11.35,True,5.0,6,0.8333333333333334,3,28
603,2010-02-10 00:00:00,True,LAC,1,1900-01-01 00:00:39,11.35,False,5.0,7,0.7142857142857143,3,30
604,2010-02-10 00:00:00,True,LAC,2,1900-01-01 00:09:51,14.15,True,6.0,8,0.75,2,2
605,2010-02-10 00:00:00,True,LAC,2,1900-01-01 00:08:58,15.033333333333333,False,6.0,9,0.6666666666666666,3,29
606,2010-02-10 00:00:00,True,LAC,2,1900-01-01 00:07:33,16.45,False,6.0,10,0.6,2,2
607,2010-02-10 00:00:00,True,LAC,2,1900-01-01 00:05:03,18.95,False,6.0,11,0.5454545454545454,2,3
608,2010-02-10 00:00:00,True,LAC,2,1900-01-01 00:04:39,19.35,False,6.0,12,0.5,2,22
609,2010-02-10 00:00:00,True,LAC,2,1900-01-01 00:03:25,20.583333333333332,False,6.0,13,0.46153846153846156,2,19
610,2010-02-10 00:00:00,True,LAC,3,1900-01-01 00:11:16,24.733333333333334,True,7.0,14,0.5,2,18
611,2010-02-10 00:00:00,True,LAC,3,1900-01-01 00:10:46,25.233333333333334,True,8.0,15,0.5333333333333333,2,1
612,2010-02-10 00:00:00,True,LAC,3,1900-01-01 00:08:53,27.116666666666667,True,9.0,16,0.5625,3,27
613,2010-02-10 00:00:00,True,LAC,3,1900-01-01 00:02:24,33.6,True,10.0,17,0.5882352941176471,2,17
614,2010-02-10 00:00:00,True,LAC,3,1900-01-01 00:00:33,35.45,True,11.0,18,0.6111111111111112,3,27
615,2010-02-10 00:00:00,True,LAC,4,1900-01-01 00:10:25,37.583333333333336,False,11.0,19,0.5789473684210527,3,26
616,2010-02-10 00:00:00,True,LAC,4,1900-01-01 00:07:13,40.78333333333333,False,11.0,20,0.55,2,18
617,2010-02-10 00:00:00,True,LAC,4,1900-01-01 00:05:04,42.93333333333334,False,11.0,21,0.5238095238095238,2,20
618,2010-02-10 00:00:00,True,LAC,4,1900-01-01 00:00:47,47.21666666666667,False,11.0,22,0.5,2,5
682,2010-02-23 00:00:00,True,PHI,1,1900-01-01 00:10:55,1.083333333333334,False,0.0,1,0.0,3,24
683,2010-02-23 00:00:00,True,PHI,1,1900-01-01 00:08:49,3.1833333333333336,False,0.0,2,0.0,2,2
684,2010-02-23 00:00:00,True,PHI,1,1900-01-01 00:08:35,3.416666666666666,True,1.0,3,0.3333333333333333,2,1
685,2010-02-23 00:00:00,True,PHI,1,1900-01-01 00:06:00,6.0,False,1.0,4,0.25,3,26
686,2010-02-23 00:00:00,True,PHI,1,1900-01-01 00:03:29,8.516666666666666,False,1.0,5,0.2,2,19
687,2010-02-23 00:00:00,True,PHI,2,1900-01-01 00:04:45,19.25,True,2.0,6,0.3333333333333333,2,7
688,2010-02-23 00:00:00,True,PHI,2,1900-01-01 00:04:16,19.733333333333334,True,3.0,7,0.42857142857142855,2,3
689,2010-02-23 00:00:00,True,PHI,2,1900-01-01 00:03:29,20.516666666666666,True,4.0,8,0.5,2,17
690,2010-02-23 00:00:00,True,PHI,3,1900-01-01 00:11:16,24.733333333333334,False,4.0,9,0.4444444444444444,2,16
691,2010-02-23 00:00:00,True,PHI,3,1900-01-01 00:10:44,25.266666666666666,False,4.0,10,0.4,2,15
692,2010-02-23 00:00:00,True,PHI,3,1900-01-01 00:08:49,27.183333333333334,False,4.0,11,0.36363636363636365,2,21
693,2010-02-23 00:00:00,True,PHI,3,1900-01-01 00:04:11,31.816666666666666,False,4.0,12,0.3333333333333333,3,27
694,2010-02-23 00:00:00,True,PHI,3,1900-01-01 00:03:17,32.71666666666667,False,4.0,13,0.3076923076923077,2,5
695,2010-02-23 00:00:00,True,PHI,3,1900-01-01 00:02:24,33.6,False,4.0,14,0.2857142857142857,3,24
696,2010-02-23 00:00:00,True,PHI,4,1900-01-01 00:10:25,37.583333333333336,False,4.0,15,0.26666666666666666,3,27
697,2010-02-23 00:00:00,True,PHI,4,1900-01-01 00:08:30,39.5,False,4.0,16,0.25,2,2
698,2010-02-23 00:00:00,True,PHI,4,1900-01-01 00:06:50,41.166666666666664,True,5.0,17,0.29411764705882354,2,3
699,2010-02-23 00:00:00,True,PHI,4,1900-01-01 00:05:09,42.85,True,6.0,18,0.3333333333333333,3,23
700,2010-02-23 00:00:00,True,PHI,4,1900-01-01 00:03:55,44.083333333333336,True,7.0,19,0.3684210526315789,2,3
701,2010-02-23 00:00:00,True,PHI,4,1900-01-01 00:03:21,44.65,True,8.0,20,0.4,2,1
702,2010-02-23 00:00:00,True,PHI,4,1900-01-01 00:01:32,46.46666666666667,False,8.0,21,0.38095238095238093,3,26
703,2010-02-23 00:00:00,True,PHI,4,1900-01-01 00:01:32,46.46666666666667,False,8.0,22,0.36363636363636365,3,26
764,2010-03-03 00:00:00,False,ORL,1,1900-01-01 00:09:18,2.6999999999999993,False,0.0,1,0.0,2,21
765,2010-03-03 00:00:00,False,ORL,1,1900-01-01 00:09:00,3.0,True,1.0,2,0.5,2,0
766,2010-03-03 00:00:00,False,ORL,1,1900-01-01 00:07:31,4.483333333333333,False,1.0,3,0.3333333333333333,2,16
767,2010-03-03 00:00:00,False,ORL,1,1900-01-01 00:06:26,5.566666666666666,False,1.0,4,0.25,3,23
768,2010-03-03 00:00:00,False,ORL,1,1900-01-01 00:03:24,8.6,False,1.0,5,0.2,2,14
769,2010-03-03 00:00:00,False,ORL,1,1900-01-01 00:00:49,11.183333333333334,False,1.0,6,0.16666666666666666,2,20
770,2010-03-03 00:00:00,False,ORL,1,1900-01-01 00:00:49,11.183333333333334,False,1.0,7,0.14285714285714285,2,18
771,2010-03-03 00:00:00,False,ORL,2,1900-01-01 00:11:53,12.116666666666667,False,1.0,8,0.125,2,0
772,2010-03-03 00:00:00,False,ORL,2,1900-01-01 00:05:31,18.483333333333334,False,1.0,9,0.1111111111111111,2,12
773,2010-03-03 00:00:00,False,ORL,3,1900-01-01 00:06:57,29.05,True,2.0,10,0.2,3,24
774,2010-03-03 00:00:00,False,ORL,4,1900-01-01 00:10:41,37.31666666666666,False,2.0,11,0.18181818181818182,2,16
775,2010-03-03 00:00:00,False,ORL,4,1900-01-01 00:08:15,39.75,True,3.0,12,0.25,2,0
795,2010-03-06 00:00:00,False,CHA,1,1900-01-01 00:10:35,1.416666666666666,False,0.0,1,0.0,3,26
796,2010-03-06 00:00:00,False,CHA,1,1900-01-01 00:10:06,1.9000000000000004,False,0.0,2,0.0,2,10
797,2010-03-06 00:00:00,False,CHA,1,1900-01-01 00:06:18,5.7,False,0.0,3,0.0,2,18
798,2010-03-06 00:00:00,False,CHA,1,1900-01-01 00:05:13,6.783333333333333,True,1.0,4,0.25,2,19
799,2010-03-06 00:00:00,False,CHA,1,1900-01-01 00:04:48,7.2,False,1.0,5,0.2,2,19
800,2010-03-06 00:00:00,False,CHA,2,1900-01-01 00:10:30,13.5,True,2.0,6,0.3333333333333333,2,0
801,2010-03-06 00:00:00,False,CHA,2,1900-01-01 00:09:42,14.3,True,3.0,7,0.42857142857142855,3,24
802,2010-03-06 00:00:00,False,CHA,2,1900-01-01 00:07:16,16.733333333333334,True,4.0,8,0.5,3,25
803,2010-03-06 00:00:00,False,CHA,2,1900-01-01 00:04:37,19.383333333333333,False,4.0,9,0.4444444444444444,2,17
804,2010-03-06 00:00:00,False,CHA,2,1900-01-01 00:03:42,20.3,True,5.0,10,0.5,2,17
805,2010-03-06 00:00:00,False,CHA,2,1900-01-01 00:00:40,23.333333333333332,False,5.0,11,0.45454545454545453,2,0
806,2010-03-06 00:00:00,False,CHA,2,1900-01-01 00:00:40,23.333333333333332,False,5.0,12,0.4166666666666667,2,18
807,2010-03-06 00:00:00,False,CHA,3,1900-01-01 00:07:31,28.483333333333334,False,5.0,13,0.38461538461538464,3,25
808,2010-03-06 00:00:00,False,CHA,3,1900-01-01 00:07:03,28.95,False,5.0,14,0.35714285714285715,2,9
809,2010-03-06 00:00:00,False,CHA,3,1900-01-01 00:04:59,31.016666666666666,True,6.0,15,0.4,3,26
