date,home,vs,quarter,time_left,shot_made,shot_value,shot_distance,x,y,shot_description,game_score
2012-02-04,False,SAC,1,03:08,False,2,17,88,127,Missed 2-pointer from 17 ft,GSW trails 102-105
2012-02-07,True,OKC,1,11:43,True,2,18,128,192,Made 2-pointer from 18 ft,GSW now leads 2-0
2012-02-07,True,OKC,1,05:28,True,2,18,391,154,Made 2-pointer from 18 ft,GSW now leads 20-18
2012-02-07,True,OKC,2,07:04,True,3,27,69,261,Made 3-pointer from 27 ft,GSW now trails 43-47
2012-02-07,True,OKC,2,03:45,True,2,10,335,84,Made 2-pointer from 10 ft,GSW now trails 47-53
2012-02-07,True,OKC,3,11:03,True,2,19,376,177,Made 2-pointer from 19 ft,GSW now trails 59-62
2012-02-07,True,OKC,3,11:03,True,2,20,340,218,Made 2-pointer from 20 ft,GSW now leads 93-91
2012-02-07,True,OKC,4,11:01,True,2,1,252,57,Made 2-pointer from 1 ft,GSW now leads 98-93
2012-02-07,True,OKC,4,09:02,False,3,27,47,240,Missed 3-pointer from 27 ft,GSW leads 100-98
2012-02-07,True,OKC,4,00:53,False,2,20,372,198,Missed 2-pointer from 20 ft,GSW trails 113-115
2012-02-09,False,DEN,1,08:19,True,2,17,90,127,Made 2-pointer from 17 ft,GSW now trails 8-9
2012-02-09,False,DEN,1,07:53,True,3,24,477,92,Made 3-pointer from 24 ft,GSW now leads 11-9
2012-02-09,False,DEN,1,06:36,False,2,18,421,80,Missed 2-pointer from 18 ft,GSW trails 11-13
2012-02-09,False,DEN,1,06:18,True,3,25,452,184,Made 3-pointer from 25 ft,GSW now leads 14-13
2012-02-09,False,DEN,1,04:21,True,3,25,80,245,Made 3-pointer from 25 ft,GSW now leads 17-16
2012-02-09,False,DEN,1,03:22,False,3,22,16,54,Missed 3-pointer from 22 ft,GSW trails 19-20
2012-02-09,False,DEN,1,02:03,False,3,26,405,251,Missed 3-pointer from 26 ft,GSW trails 21-22
2012-02-09,False,DEN,1,02:03,True,2,19,367,190,Made 2-pointer from 19 ft,GSW now trails 27-28
2012-02-09,False,DEN,2,11:47,True,2,17,350,179,Made 2-pointer from 17 ft,GSW now leads 29-28
2012-02-09,False,DEN,2,10:33,False,3,26,236,307,Missed 3-pointer from 26 ft,GSW leads 29-28
2012-02-09,False,DEN,2,03:04,True,2,16,94,119,Made 2-pointer from 16 ft,GSW now trails 43-44
2012-02-09,False,DEN,3,10:55,True,2,15,294,195,Made 2-pointer from 15 ft,GSW now tied 51-51
2012-02-09,False,DEN,3,10:25,True,2,21,79,179,Made 2-pointer from 21 ft,GSW now leads 53-51
2012-02-09,False,DEN,3,09:21,True,3,25,285,294,Made 3-pointer from 25 ft,GSW now leads 56-53
2012-02-09,False,DEN,3,05:36,True,2,2,217,59,Made 2-pointer from 2 ft,GSW now leads 68-56
2012-02-09,False,DEN,3,05:11,True,3,25,429,206,Made 3-pointer from 25 ft,GSW now leads 71-56
2012-02-09,False,DEN,4,03:18,True,3,25,417,226,Made 3-pointer from 25 ft,GSW now leads 105-85
2012-02-12,True,HOU,1,11:37,True,3,24,1,73,Made 3-pointer from 24 ft,GSW now leads 3-0
2012-02-12,True,HOU,1,10:54,False,3,27,268,322,Missed 3-pointer from 27 ft,GSW leads 3-0
2012-02-12,True,HOU,1,06:27,False,2,12,294,155,Missed 2-pointer from 12 ft,GSW trails 5-9
2012-02-12,True,HOU,1,06:09,False,2,1,244,61,Missed 2-pointer from 1 ft,GSW trails 5-11
2012-02-12,True,HOU,1,03:18,True,3,27,307,310,Made 3-pointer from 27 ft,GSW now trails 15-19
2012-02-12,True,HOU,1,01:46,False,2,1,249,51,Missed 2-pointer from 1 ft,GSW trails 17-22
2012-02-12,True,HOU,2,04:06,True,3,26,23,195,Made 3-pointer from 26 ft,GSW now leads 39-38
2012-02-12,True,HOU,2,03:11,False,3,27,356,292,Missed 3-pointer from 27 ft,GSW leads 41-38
2012-02-12,True,HOU,3,08:34,False,2,18,340,204,Missed 2-pointer from 18 ft,GSW leads 55-51
2012-02-12,True,HOU,3,02:03,False,2,17,188,212,Missed 2-pointer from 17 ft,GSW leads 71-67
2012-02-12,True,HOU,3,00:38,True,2,22,255,274,Made 2-pointer from 22 ft,GSW now leads 76-71
2012-02-12,True,HOU,4,05:39,False,3,26,27,192,Missed 3-pointer from 26 ft,GSW leads 93-86
2012-02-12,True,HOU,4,04:39,False,2,12,241,165,Missed 2-pointer from 12 ft,GSW leads 96-88
2012-02-12,True,HOU,4,03:20,True,2,1,235,62,Made 2-pointer from 1 ft,GSW now leads 99-90
2012-02-13,True,PHO,1,09:27,False,2,18,91,158,Missed 2-pointer from 18 ft,GSW tied 4-4
2012-02-13,True,PHO,1,08:35,True,2,18,424,61,Made 2-pointer from 18 ft,GSW now tied 6-6
2012-02-13,True,PHO,1,06:17,False,2,12,192,163,Missed 2-pointer from 12 ft,GSW trails 10-13
2012-02-13,True,PHO,2,10:45,True,2,18,134,190,Made 2-pointer from 18 ft,GSW now trails 22-28
2012-02-13,True,PHO,2,02:34,True,3,28,429,256,Made 3-pointer from 28 ft,GSW now trails 36-39
2012-02-13,True,PHO,2,01:20,False,3,26,53,229,Missed 3-pointer from 26 ft,GSW trails 39-41
2012-02-13,True,PHO,2,00:47,False,3,27,154,302,Missed 3-pointer from 27 ft,GSW trails 41-43
2012-02-13,True,PHO,3,08:43,False,2,6,241,108,Missed 2-pointer from 6 ft,GSW trails 49-55
2012-02-13,True,PHO,4,02:27,False,3,24,474,89,Missed 3-pointer from 24 ft,GSW leads 94-89
2012-02-13,True,PHO,4,01:17,False,2,19,142,217,Missed 2-pointer from 19 ft,GSW leads 94-91
2012-02-15,True,POR,1,11:17,False,2,13,233,176,Missed 2-pointer from 13 ft,GSW tied 0-0
2012-02-15,True,POR,1,11:04,True,2,19,334,215,Made 2-pointer from 19 ft,GSW now leads 2-0
2012-02-15,True,POR,1,07:04,True,2,2,241,65,Made 2-pointer from 2 ft,GSW now leads 11-6
2012-02-15,True,POR,3,11:45,True,2,22,173,264,Made 2-pointer from 22 ft,GSW now trails 56-57
2012-02-15,True,POR,3,09:47,False,2,15,391,67,Missed 2-pointer from 15 ft,GSW leads 60-59
2012-02-15,True,POR,3,06:40,False,2,1,240,57,Missed 2-pointer from 1 ft,GSW leads 64-62
2012-02-15,True,POR,3,06:01,False,2,19,361,199,Missed 2-pointer from 19 ft,GSW leads 64-63
2012-02-15,True,POR,3,01:58,False,2,1,246,50,Missed 2-pointer from 1 ft,GSW trails 70-72
2012-02-15,True,POR,3,01:29,False,3,27,394,269,Missed 3-pointer from 27 ft,GSW trails 70-72
2012-02-15,True,POR,4,04:56,False,3,26,150,296,Missed 3-pointer from 26 ft,GSW leads 81-78
2012-02-17,False,OKC,1,08:49,False,2,10,332,75,Missed 2-pointer from 10 ft,GSW tied 6-6
2012-02-17,False,OKC,1,07:06,False,2,21,46,130,Missed 2-pointer from 21 ft,GSW trails 6-10
2012-02-17,False,OKC,1,03:17,True,2,17,408,53,Made 2-pointer from 17 ft,GSW now tied 17-17
2012-02-17,False,OKC,1,02:47,False,2,15,261,196,Missed 2-pointer from 15 ft,GSW tied 17-17
2012-02-17,False,OKC,1,01:20,True,3,25,436,198,Made 3-pointer from 25 ft,GSW now leads 22-17
2012-02-17,False,OKC,1,01:20,False,2,11,134,53,Missed 2-pointer from 11 ft,GSW leads 24-20
2012-02-17,False,OKC,2,01:31,False,3,24,244,288,Missed 3-pointer from 24 ft,GSW trails 44-50
2012-02-17,False,OKC,3,09:55,False,2,8,221,127,Missed 2-pointer from 8 ft,GSW trails 50-64
2012-02-17,False,OKC,3,08:41,False,2,14,381,53,Missed 2-pointer from 14 ft,GSW trails 52-66
2012-02-17,False,OKC,3,07:42,False,2,19,271,242,Missed 2-pointer from 19 ft,GSW trails 55-67
2012-02-17,False,OKC,3,06:58,False,3,24,346,270,Missed 3-pointer from 24 ft,GSW trails 55-69
2012-02-17,False,OKC,4,09:24,True,3,24,272,289,Made 3-pointer from 24 ft,GSW now trails 70-91
2012-02-17,False,OKC,4,08:54,True,3,24,279,289,Made 3-pointer from 24 ft,GSW now trails 73-94
2012-02-18,False,MEM,1,10:32,False,2,6,246,113,Missed 2-pointer from 6 ft,GSW trails 0-4
2012-02-18,False,MEM,1,05:20,True,2,20,38,72,Made 2-pointer from 20 ft,GSW now trails 6-21
2012-02-18,False,MEM,1,02:50,True,2,19,350,203,Made 2-pointer from 19 ft,GSW now trails 11-27
2012-02-18,False,MEM,1,01:20,False,2,20,162,237,Missed 2-pointer from 20 ft,GSW trails 16-29
2012-02-18,False,MEM,1,00:44,True,3,23,465,116,Made 3-pointer from 23 ft,GSW now trails 19-31
2012-02-18,False,MEM,2,11:13,True,3,25,438,198,Made 3-pointer from 25 ft,GSW now trails 22-37
2012-02-18,False,MEM,2,10:43,False,2,4,197,54,Missed 2-pointer from 4 ft,GSW trails 22-37
2012-02-18,False,MEM,2,10:01,True,3,25,129,272,Made 3-pointer from 25 ft,GSW now trails 25-37
2012-02-18,False,MEM,2,08:10,True,2,16,162,192,Made 2-pointer from 16 ft,GSW now trails 30-37
2012-02-18,False,MEM,2,07:35,True,3,25,283,292,Made 3-pointer from 25 ft,GSW now trails 33-37
2012-02-18,False,MEM,2,05:08,True,3,27,46,234,Made 3-pointer from 27 ft,GSW now leads 43-42
2012-02-18,False,MEM,2,01:17,True,2,1,235,61,Made 2-pointer from 1 ft,GSW now leads 56-48
2012-02-18,False,MEM,3,11:10,True,2,3,206,53,Made 2-pointer from 3 ft,GSW now leads 61-54
2012-02-18,False,MEM,3,09:58,False,2,10,296,132,Missed 2-pointer from 10 ft,GSW leads 61-56
2012-02-18,False,MEM,3,08:39,False,2,7,178,75,Missed 2-pointer from 7 ft,GSW leads 64-60
2012-02-18,False,MEM,3,06:58,True,2,22,400,206,Made 2-pointer from 22 ft,GSW now leads 66-62
2012-02-18,False,MEM,3,05:50,False,3,26,63,244,Missed 3-pointer from 26 ft,GSW leads 66-62
2012-02-18,False,MEM,4,10:38,False,3,27,402,264,Missed 3-pointer from 27 ft,GSW tied 78-78
2012-02-18,False,MEM,4,07:38,True,2,20,175,239,Made 2-pointer from 20 ft,GSW now leads 82-80
