date,home,vs,quarter,time_left,shot_made,shot_value,shot_distance,x,y,shot_description,game_score
2012-11-02,True,MEM,1,05:04,True,2,17,320,196,Made 2-pointer from 17 ft,GSW now trails 20-28
2012-11-02,True,MEM,2,11:44,True,2,18,98,168,Made 2-pointer from 18 ft,GSW now trails 22-28
2012-11-02,True,MEM,2,11:09,True,2,4,257,89,Made 2-pointer from 4 ft,GSW now trails 24-31
2012-11-02,True,MEM,2,09:05,True,2,22,367,233,Made 2-pointer from 22 ft,GSW now trails 26-38
2012-11-02,True,MEM,2,08:28,True,3,23,12,98,Made 3-pointer from 23 ft,GSW now trails 29-38
2012-11-02,True,MEM,2,07:25,True,3,25,31,192,Made 3-pointer from 25 ft,GSW now trails 32-38
2012-11-02,True,MEM,2,03:29,False,2,17,369,155,Missed 2-pointer from 17 ft,GSW trails 41-45
2012-11-02,True,MEM,2,02:50,False,2,19,425,62,Missed 2-pointer from 19 ft,GSW trails 43-47
2012-11-02,True,MEM,2,02:31,False,2,2,246,73,Missed 2-pointer from 2 ft,GSW trails 43-47
2012-11-02,True,MEM,3,07:43,False,2,18,364,179,Missed 2-pointer from 18 ft,GSW trails 49-55
2012-11-02,True,MEM,3,06:37,True,3,26,350,289,Made 3-pointer from 26 ft,GSW now trails 56-59
2012-11-02,True,MEM,3,04:22,False,3,27,375,288,Missed 3-pointer from 27 ft,GSW trails 56-65
2012-11-02,True,MEM,3,00:01,False,3,29,238,337,Missed 3-pointer from 29 ft,GSW trails 63-75
2012-11-02,True,MEM,4,07:44,True,3,27,394,272,Made 3-pointer from 27 ft,GSW now trails 77-86
2012-11-02,True,MEM,4,05:19,True,3,28,378,288,Made 3-pointer from 28 ft,GSW now trails 82-90
2012-11-02,True,MEM,4,04:07,False,3,28,378,292,Missed 3-pointer from 28 ft,GSW trails 82-92
2012-11-02,True,MEM,4,01:49,False,2,13,121,89,Missed 2-pointer from 13 ft,GSW trails 86-98
2012-11-03,False,LAC,1,07:56,False,3,27,274,322,Missed 3-pointer from 27 ft,GSW leads 9-2
2012-11-03,False,LAC,1,06:46,True,2,19,264,240,Made 2-pointer from 19 ft,GSW now leads 15-6
2012-11-03,False,LAC,1,06:31,True,3,27,72,263,Made 3-pointer from 27 ft,GSW now leads 18-6
2012-11-03,False,LAC,2,11:11,False,2,18,424,67,Missed 2-pointer from 18 ft,GSW leads 33-24
2012-11-03,False,LAC,2,10:43,False,2,11,143,91,Missed 2-pointer from 11 ft,GSW leads 33-26
2012-11-03,False,LAC,2,10:13,False,3,26,403,250,Missed 3-pointer from 26 ft,GSW leads 33-26
2012-11-03,False,LAC,2,09:15,True,2,8,233,125,Made 2-pointer from 8 ft,GSW now leads 35-28
2012-11-03,False,LAC,2,06:35,True,2,18,359,181,Made 2-pointer from 18 ft,GSW now leads 43-36
2012-11-03,False,LAC,3,06:30,True,3,28,98,291,Made 3-pointer from 28 ft,GSW now leads 70-67
2012-11-03,False,LAC,3,00:59,False,3,27,383,277,Missed 3-pointer from 27 ft,GSW leads 83-77
2012-11-03,False,LAC,4,10:26,False,3,27,98,277,Missed 3-pointer from 27 ft,GSW leads 89-81
2012-11-03,False,LAC,4,08:20,False,2,18,58,62,Missed 2-pointer from 18 ft,GSW leads 93-83
2012-11-03,False,LAC,4,05:59,False,2,20,217,245,Missed 2-pointer from 20 ft,GSW leads 99-91
2012-11-03,False,LAC,4,05:10,False,2,12,232,166,Missed 2-pointer from 12 ft,GSW leads 99-92
2012-11-03,False,LAC,4,01:25,True,2,12,249,173,Made 2-pointer from 12 ft,GSW now leads 109-107
2012-11-05,False,SAC,1,06:14,False,2,2,263,59,Missed 2-pointer from 2 ft,GSW trails 10-11
2012-11-05,False,SAC,1,02:57,False,2,11,164,124,Missed 2-pointer from 11 ft,GSW leads 19-14
2012-11-05,False,SAC,1,02:01,False,2,20,326,231,Missed 2-pointer from 20 ft,GSW leads 21-16
2012-11-05,False,SAC,2,08:00,False,3,24,0,92,Missed 3-pointer from 24 ft,GSW trails 26-29
2012-11-05,False,SAC,2,06:01,False,3,25,175,288,Missed 3-pointer from 25 ft,GSW trails 29-33
2012-11-05,False,SAC,2,04:52,False,2,20,279,244,Missed 2-pointer from 20 ft,GSW trails 31-38
2012-11-05,False,SAC,2,04:00,False,2,20,362,204,Missed 2-pointer from 20 ft,GSW trails 33-42
2012-11-05,False,SAC,2,02:39,False,2,11,129,61,Missed 2-pointer from 11 ft,GSW trails 35-47
2012-11-05,False,SAC,2,02:05,True,2,20,115,203,Made 2-pointer from 20 ft,GSW now trails 37-47
2012-11-05,False,SAC,3,08:42,True,3,25,383,261,Made 3-pointer from 25 ft,GSW now tied 56-56
2012-11-05,False,SAC,3,06:27,False,2,19,380,184,Missed 2-pointer from 19 ft,GSW trails 56-63
2012-11-05,False,SAC,4,04:33,False,3,25,225,297,Missed 3-pointer from 25 ft,GSW trails 78-88
2012-11-05,False,SAC,4,03:32,False,2,23,294,270,Missed 2-pointer from 23 ft,GSW trails 80-89
2012-11-05,False,SAC,4,02:46,True,3,25,249,296,Made 3-pointer from 25 ft,GSW now trails 84-89
2012-11-05,False,SAC,4,00:00,False,3,28,240,329,Missed 3-pointer from 28 ft,GSW trails 92-94
2012-11-07,True,CLE,1,11:21,True,3,27,364,292,Made 3-pointer from 27 ft,GSW now leads 3-0
2012-11-07,True,CLE,1,07:49,True,3,25,39,193,Made 3-pointer from 25 ft,GSW now leads 15-5
2012-11-07,True,CLE,1,06:53,False,3,23,9,48,Missed 3-pointer from 23 ft,GSW leads 16-7
2012-11-07,True,CLE,1,06:05,True,2,1,236,59,Made 2-pointer from 1 ft,GSW now leads 20-12
2012-11-07,True,CLE,1,04:51,True,2,6,277,95,Made 2-pointer from 6 ft,GSW now leads 24-12
2012-11-07,True,CLE,1,04:14,True,2,20,219,248,Made 2-pointer from 20 ft,GSW now leads 29-14
2012-11-07,True,CLE,2,07:46,True,2,2,225,64,Made 2-pointer from 2 ft,GSW now leads 46-30
2012-11-07,True,CLE,2,05:31,False,2,19,394,163,Missed 2-pointer from 19 ft,GSW leads 48-38
2012-11-07,True,CLE,2,01:00,False,3,26,263,308,Missed 3-pointer from 26 ft,GSW leads 56-51
2012-11-07,True,CLE,3,07:56,False,3,26,353,285,Missed 3-pointer from 26 ft,GSW leads 65-62
2012-11-07,True,CLE,3,05:36,True,2,5,216,95,Made 2-pointer from 5 ft,GSW now tied 70-70
2012-11-07,True,CLE,4,05:27,False,2,10,249,149,Missed 2-pointer from 10 ft,GSW leads 92-83
2012-11-07,True,CLE,4,03:08,True,2,19,380,176,Made 2-pointer from 19 ft,GSW now leads 98-88
2012-11-07,True,CLE,4,01:49,False,3,28,438,251,Missed 3-pointer from 28 ft,GSW leads 101-91
2012-11-09,False,LAL,1,10:16,True,3,23,468,59,Made 3-pointer from 23 ft,GSW now leads 5-4
2012-11-09,False,LAL,1,05:03,True,2,19,260,234,Made 2-pointer from 19 ft,GSW now trails 13-14
2012-11-09,False,LAL,1,04:37,False,3,25,145,283,Missed 3-pointer from 25 ft,GSW trails 13-14
2012-11-09,False,LAL,2,10:06,False,2,20,98,185,Missed 2-pointer from 20 ft,GSW trails 24-27
2012-11-09,False,LAL,2,09:22,False,2,4,219,89,Missed 2-pointer from 4 ft,GSW trails 24-27
2012-11-09,False,LAL,2,08:42,True,2,3,261,64,Made 2-pointer from 3 ft,GSW now trails 26-29
2012-11-09,False,LAL,2,08:27,False,3,26,173,300,Missed 3-pointer from 26 ft,GSW trails 26-29
2012-11-09,False,LAL,2,07:36,False,2,7,216,119,Missed 2-pointer from 7 ft,GSW trails 26-33
2012-11-09,False,LAL,2,04:22,False,3,26,42,218,Missed 3-pointer from 26 ft,GSW trails 35-38
2012-11-09,False,LAL,2,02:01,False,3,26,140,285,Missed 3-pointer from 26 ft,GSW trails 36-46
2012-11-09,False,LAL,2,00:13,True,2,22,112,231,Made 2-pointer from 22 ft,GSW now trails 38-47
2012-11-09,False,LAL,3,10:28,True,2,2,258,67,Made 2-pointer from 2 ft,GSW now trails 40-47
2012-11-09,False,LAL,3,09:10,True,3,25,109,267,Made 3-pointer from 25 ft,GSW now trails 45-47
2012-11-09,False,LAL,3,08:20,False,2,22,346,239,Missed 2-pointer from 22 ft,GSW trails 45-52
2012-11-09,False,LAL,3,05:02,False,2,9,150,65,Missed 2-pointer from 9 ft,GSW trails 50-58
2012-11-09,False,LAL,4,07:55,False,2,8,257,132,Missed 2-pointer from 8 ft,GSW trails 60-82
2012-11-10,True,DEN,1,10:30,True,2,17,195,210,Made 2-pointer from 17 ft,GSW now leads 5-0
2012-11-10,True,DEN,1,08:18,True,2,15,257,198,Made 2-pointer from 15 ft,GSW now leads 10-9
2012-11-10,True,DEN,2,07:24,False,2,21,384,198,Missed 2-pointer from 21 ft,GSW trails 24-29
2012-11-10,True,DEN,2,03:44,False,2,13,240,176,Missed 2-pointer from 13 ft,GSW trails 31-36
2012-11-10,True,DEN,3,06:12,False,2,10,305,121,Missed 2-pointer from 10 ft,GSW trails 45-48
2012-11-10,True,DEN,3,05:24,True,3,26,354,289,Made 3-pointer from 26 ft,GSW now trails 48-52
2012-11-10,True,DEN,4,03:58,True,3,28,367,297,Made 3-pointer from 28 ft,GSW now tied 79-79
2012-11-10,True,DEN,4,03:24,False,2,20,117,212,Missed 2-pointer from 20 ft,GSW trails 79-81
2012-11-10,True,DEN,4,03:08,True,3,23,8,57,Made 3-pointer from 23 ft,GSW now leads 82-81
2012-11-10,True,DEN,4,01:02,False,2,19,307,226,Missed 2-pointer from 19 ft,GSW trails 84-86
2012-11-10,True,DEN,4,01:02,False,2,19,318,220,Missed 2-pointer from 19 ft,GSW tied 86-86
2012-11-10,True,DEN,1,03:42,True,2,19,153,217,Made 2-pointer from 19 ft,GSW now tied 90-90
2012-11-10,True,DEN,1,03:02,False,3,26,214,305,Missed 3-pointer from 26 ft,GSW tied 90-90
2012-11-10,True,DEN,1,02:20,False,3,27,246,319,Missed 3-pointer from 27 ft,GSW tied 90-90
2012-11-10,True,DEN,1,00:47,True,2,19,358,204,Made 2-pointer from 19 ft,GSW now leads 94-92
2012-11-10,True,DEN,2,00:16,False,2,3,221,72,Missed 2-pointer from 3 ft,GSW trails 101-105
2012-11-10,True,DEN,2,00:16,False,3,31,410,308,Missed 3-pointer from 31 ft,GSW trails 101-107
2012-11-14,True,ATL,1,10:20,False,2,18,151,209,Missed 2-pointer from 18 ft,GSW trails 0-6
2012-11-14,True,ATL,1,06:45,True,2,18,424,64,Made 2-pointer from 18 ft,GSW now leads 13-12
2012-11-14,True,ATL,2,05:17,False,3,27,266,315,Missed 3-pointer from 27 ft,GSW leads 38-35
2012-11-14,True,ATL,2,01:15,False,3,25,71,229,Missed 3-pointer from 25 ft,GSW leads 48-44
2012-11-14,True,ATL,2,00:11,False,2,2,230,69,Missed 2-pointer from 2 ft,GSW leads 52-46
2012-11-14,True,ATL,3,08:29,True,2,11,261,162,Made 2-pointer from 11 ft,GSW now leads 59-53
2012-11-14,True,ATL,3,05:11,False,3,26,381,272,Missed 3-pointer from 26 ft,GSW leads 63-55
2012-11-14,True,ATL,3,03:55,False,2,19,364,190,Missed 2-pointer from 19 ft,GSW leads 65-57
2012-11-14,True,ATL,4,07:35,False,3,27,416,259,Missed 3-pointer from 27 ft,GSW leads 75-68
2012-11-14,True,ATL,4,05:09,True,2,20,172,237,Made 2-pointer from 20 ft,GSW now leads 81-75
2012-11-14,True,ATL,4,00:55,True,2,2,224,65,Made 2-pointer from 2 ft,GSW now leads 88-82
2012-11-14,True,ATL,4,00:24,False,3,26,173,304,Missed 3-pointer from 26 ft,GSW leads 88-85
2012-11-16,False,MIN,1,10:25,True,2,19,340,217,Made 2-pointer from 19 ft,GSW now leads 4-3
2012-11-16,False,MIN,1,05:11,True,2,24,323,270,Made 2-pointer from 24 ft,GSW now trails 14-15
2012-11-16,False,MIN,1,03:52,False,3,25,263,296,Missed 3-pointer from 25 ft,GSW trails 16-19
2012-11-16,False,MIN,2,00:51,True,2,1,249,54,Made 2-pointer from 1 ft,GSW now trails 49-50
2012-11-16,False,MIN,3,11:30,False,2,19,321,220,Missed 2-pointer from 19 ft,GSW leads 53-52
2012-11-16,False,MIN,3,10:37,True,2,2,240,72,Made 2-pointer from 2 ft,GSW now leads 57-52
2012-11-16,False,MIN,3,10:10,True,2,12,294,160,Made 2-pointer from 12 ft,GSW now leads 59-52
2012-11-16,False,MIN,3,07:07,False,3,26,392,255,Missed 3-pointer from 26 ft,GSW leads 65-57
2012-11-16,False,MIN,3,04:01,False,3,24,50,204,Missed 3-pointer from 24 ft,GSW leads 72-62
2012-11-16,False,MIN,3,02:15,True,2,21,242,263,Made 2-pointer from 21 ft,GSW now leads 76-64
2012-11-16,False,MIN,4,04:12,False,2,18,373,168,Missed 2-pointer from 18 ft,GSW leads 92-87
2012-11-16,False,MIN,4,03:16,True,2,20,147,225,Made 2-pointer from 20 ft,GSW now leads 94-89
2012-11-18,False,OKC,1,10:05,False,2,15,242,195,Missed 2-pointer from 15 ft,GSW tied 2-2
2012-11-18,False,OKC,1,08:09,False,3,25,41,198,Missed 3-pointer from 25 ft,GSW trails 2-7
2012-11-18,False,OKC,1,05:37,True,2,12,118,44,Made 2-pointer from 12 ft,GSW now trails 8-13
2012-11-18,False,OKC,1,04:58,False,3,24,96,245,Missed 3-pointer from 24 ft,GSW trails 8-13
2012-11-18,False,OKC,1,03:02,True,3,24,346,270,Made 3-pointer from 24 ft,GSW now trails 13-17
2012-11-18,False,OKC,2,06:20,False,2,11,348,86,Missed 2-pointer from 11 ft,GSW trails 36-44
2012-11-18,False,OKC,2,04:20,False,2,19,282,237,Missed 2-pointer from 19 ft,GSW trails 38-48
2012-11-18,False,OKC,2,00:00,False,3,25,150,278,Missed 3-pointer from 25 ft,GSW trails 46-59
2012-11-18,False,OKC,3,08:00,False,2,21,340,239,Missed 2-pointer from 21 ft,GSW trails 50-66
2012-11-18,False,OKC,3,07:31,True,2,15,87,57,Made 2-pointer from 15 ft,GSW now trails 52-68
2012-11-18,False,OKC,3,04:46,True,3,25,33,188,Made 3-pointer from 25 ft,GSW now trails 63-76
2012-11-18,False,OKC,3,04:10,True,2,10,337,64,Made 2-pointer from 10 ft,GSW now trails 65-76
2012-11-18,False,OKC,4,10:30,True,2,1,249,45,Made 2-pointer from 1 ft,GSW now trails 81-97
2012-11-18,False,OKC,4,08:37,True,3,24,194,288,Made 3-pointer from 24 ft,GSW now trails 88-101
2012-11-18,False,OKC,4,05:59,True,3,24,203,291,Made 3-pointer from 24 ft,GSW now trails 98-105
2012-11-18,False,OKC,4,05:10,False,3,24,93,242,Missed 3-pointer from 24 ft,GSW trails 98-107
2012-11-18,False,OKC,4,03:42,True,2,7,233,121,Made 2-pointer from 7 ft,GSW now trails 102-112
2012-11-19,False,DAL,1,10:14,False,2,15,253,195,Missed 2-pointer from 15 ft,GSW leads 3-1
2012-11-19,False,DAL,1,05:41,False,2,4,216,81,Missed 2-pointer from 4 ft,GSW leads 11-7
2012-11-19,False,DAL,1,05:27,False,2,22,28,95,Missed 2-pointer from 22 ft,GSW leads 11-7
2012-11-19,False,DAL,1,04:11,True,3,25,323,283,Made 3-pointer from 25 ft,GSW now leads 18-10
2012-11-19,False,DAL,1,03:35,False,2,3,253,76,Missed 2-pointer from 3 ft,GSW leads 18-13
2012-11-19,False,DAL,2,08:21,True,3,26,151,292,Made 3-pointer from 26 ft,GSW now leads 28-23
2012-11-19,False,DAL,2,07:45,False,2,22,454,83,Missed 2-pointer from 22 ft,GSW leads 28-25
2012-11-19,False,DAL,2,04:26,False,2,19,250,237,Missed 2-pointer from 19 ft,GSW leads 35-25
2012-11-19,False,DAL,2,01:22,True,2,4,264,84,Made 2-pointer from 4 ft,GSW now leads 40-34
2012-11-19,False,DAL,2,00:27,True,3,27,414,259,Made 3-pointer from 27 ft,GSW now leads 43-36
2012-11-19,False,DAL,2,00:27,False,2,18,131,187,Missed 2-pointer from 18 ft,GSW leads 43-38
2012-11-19,False,DAL,3,11:18,False,3,24,309,285,Missed 3-pointer from 24 ft,GSW leads 43-40
2012-11-19,False,DAL,4,10:29,False,3,26,91,266,Missed 3-pointer from 26 ft,GSW leads 69-68
2012-11-19,False,DAL,4,07:45,True,2,1,230,59,Made 2-pointer from 1 ft,GSW now trails 77-78
2012-11-19,False,DAL,4,06:07,True,2,19,99,179,Made 2-pointer from 19 ft,GSW now leads 81-80
2012-11-19,False,DAL,4,02:58,True,2,23,153,266,Made 2-pointer from 23 ft,GSW now leads 88-87
2012-11-19,False,DAL,4,02:23,False,3,25,91,255,Missed 3-pointer from 25 ft,GSW tied 88-88
2012-11-19,False,DAL,4,01:57,True,2,16,255,214,Made 2-pointer from 16 ft,GSW now leads 90-88
2012-11-19,False,DAL,4,01:36,False,3,29,153,327,Missed 3-pointer from 29 ft,GSW leads 90-88
2012-11-19,False,DAL,1,04:47,True,2,14,334,152,Made 2-pointer from 14 ft,GSW now leads 92-90
2012-11-19,False,DAL,1,01:49,False,2,8,242,127,Missed 2-pointer from 8 ft,GSW leads 97-95
2012-11-21,True,BRK,1,07:24,False,2,21,181,255,Missed 2-pointer from 21 ft,GSW trails 6-12
2012-11-21,True,BRK,2,09:45,True,2,18,372,168,Made 2-pointer from 18 ft,GSW now trails 24-33
2012-11-21,True,BRK,2,09:05,True,2,18,115,174,Made 2-pointer from 18 ft,GSW now trails 26-35
2012-11-21,True,BRK,2,03:40,False,2,16,137,173,Missed 2-pointer from 16 ft,GSW trails 36-43
2012-11-21,True,BRK,2,00:37,False,2,18,362,179,Missed 2-pointer from 18 ft,GSW trails 41-46
2012-11-21,True,BRK,3,07:58,False,2,18,57,53,Missed 2-pointer from 18 ft,GSW trails 50-53
2012-11-21,True,BRK,3,06:10,True,3,28,410,275,Made 3-pointer from 28 ft,GSW now trails 55-56
2012-11-21,True,BRK,3,04:33,False,3,26,199,302,Missed 3-pointer from 26 ft,GSW trails 58-61
2012-11-21,True,BRK,3,04:33,True,3,27,235,324,Made 3-pointer from 27 ft,GSW now leads 73-66
2012-11-21,True,BRK,4,11:02,True,2,16,367,151,Made 2-pointer from 16 ft,GSW now leads 76-67
2012-11-21,True,BRK,4,08:30,False,3,27,189,316,Missed 3-pointer from 27 ft,GSW leads 81-71
2012-11-21,True,BRK,4,05:03,True,2,20,315,236,Made 2-pointer from 20 ft,GSW now leads 91-79
2012-11-21,True,BRK,4,03:02,True,2,1,233,56,Made 2-pointer from 1 ft,GSW now leads 98-86
2012-11-23,False,DEN,3,11:39,False,2,20,323,228,Missed 2-pointer from 20 ft,GSW leads 53-47
2012-11-23,False,DEN,3,07:31,False,2,18,416,56,Missed 2-pointer from 18 ft,GSW trails 53-62
2012-11-23,False,DEN,4,06:08,False,2,20,271,247,Missed 2-pointer from 20 ft,GSW trails 79-93
2012-11-23,False,DEN,4,03:21,True,3,26,27,192,Made 3-pointer from 26 ft,GSW now trails 88-99
2012-11-23,False,DEN,4,01:35,True,3,26,402,250,Made 3-pointer from 26 ft,GSW now trails 91-101
2012-11-24,True,MIN,1,10:33,False,2,16,372,143,Missed 2-pointer from 16 ft,GSW tied 2-2
2012-11-24,True,MIN,1,09:26,True,2,17,326,196,Made 2-pointer from 17 ft,GSW now leads 6-2
2012-11-24,True,MIN,2,08:59,True,3,28,216,324,Made 3-pointer from 28 ft,GSW now trails 21-23
2012-11-24,True,MIN,2,06:26,False,2,10,310,116,Missed 2-pointer from 10 ft,GSW trails 24-33
2012-11-24,True,MIN,2,04:29,True,3,27,98,283,Made 3-pointer from 27 ft,GSW now trails 31-35
2012-11-24,True,MIN,2,03:57,True,3,27,238,321,Made 3-pointer from 27 ft,GSW now trails 34-37
2012-11-24,True,MIN,2,01:08,True,3,27,90,278,Made 3-pointer from 27 ft,GSW now tied 45-45
2012-11-24,True,MIN,2,00:12,False,2,20,104,195,Missed 2-pointer from 20 ft,GSW trails 47-49
2012-11-24,True,MIN,2,00:12,False,3,27,85,267,Missed 3-pointer from 27 ft,GSW trails 47-49
2012-11-24,True,MIN,2,00:12,False,3,37,50,367,Missed 3-pointer from 37 ft,GSW trails 47-51
2012-11-24,True,MIN,3,05:20,False,3,26,307,299,Missed 3-pointer from 26 ft,GSW trails 59-62
2012-11-24,True,MIN,4,11:48,True,2,17,147,195,Made 2-pointer from 17 ft,GSW now trails 72-74
2012-11-24,True,MIN,4,10:04,False,2,21,255,256,Missed 2-pointer from 21 ft,GSW trails 74-79
2012-11-24,True,MIN,4,09:30,False,2,23,438,165,Missed 2-pointer from 23 ft,GSW trails 76-79
2012-11-24,True,MIN,4,06:56,False,2,19,154,217,Missed 2-pointer from 19 ft,GSW leads 83-79
2012-11-24,True,MIN,4,05:43,True,3,26,121,278,Made 3-pointer from 26 ft,GSW now leads 86-79
2012-11-24,True,MIN,4,05:07,False,3,26,421,240,Missed 3-pointer from 26 ft,GSW leads 86-81
2012-11-24,True,MIN,4,04:30,False,3,27,356,294,Missed 3-pointer from 27 ft,GSW leads 86-81
2012-11-24,True,MIN,4,00:31,False,2,1,233,59,Missed 2-pointer from 1 ft,GSW leads 95-85
2012-11-29,True,DEN,1,10:05,True,2,15,246,199,Made 2-pointer from 15 ft,GSW now leads 8-3
2012-11-29,True,DEN,2,10:00,True,3,23,14,50,Made 3-pointer from 23 ft,GSW now leads 37-29
2012-11-29,True,DEN,2,09:02,False,3,23,17,117,Missed 3-pointer from 23 ft,GSW leads 37-32
2012-11-29,True,DEN,2,08:19,False,2,2,249,73,Missed 2-pointer from 2 ft,GSW leads 39-34
2012-11-29,True,DEN,2,07:03,False,2,16,150,181,Missed 2-pointer from 16 ft,GSW leads 43-37
2012-11-29,True,DEN,2,04:42,False,2,9,277,130,Missed 2-pointer from 9 ft,GSW leads 45-44
2012-11-29,True,DEN,2,04:02,True,2,17,241,218,Made 2-pointer from 17 ft,GSW now tied 47-47
2012-11-29,True,DEN,2,01:03,False,3,26,430,228,Missed 3-pointer from 26 ft,GSW trails 51-58
2012-11-29,True,DEN,3,08:15,True,3,26,118,277,Made 3-pointer from 26 ft,GSW now trails 60-73
2012-11-29,True,DEN,3,06:51,False,2,4,264,76,Missed 2-pointer from 4 ft,GSW trails 62-73
2012-11-29,True,DEN,3,04:29,False,2,18,110,179,Missed 2-pointer from 18 ft,GSW trails 66-81
2012-11-29,True,DEN,4,11:24,True,3,27,246,318,Made 3-pointer from 27 ft,GSW now trails 81-86
2012-11-29,True,DEN,4,07:37,False,2,1,233,62,Missed 2-pointer from 1 ft,GSW trails 90-93
2012-11-29,True,DEN,4,06:44,True,2,18,332,209,Made 2-pointer from 18 ft,GSW now trails 92-93
2012-11-29,True,DEN,4,03:32,True,3,27,135,304,Made 3-pointer from 27 ft,GSW now leads 102-97
2012-11-29,True,DEN,4,03:07,False,3,28,342,316,Missed 3-pointer from 28 ft,GSW leads 102-100
2012-11-29,True,DEN,4,01:45,False,2,20,373,204,Missed 2-pointer from 20 ft,GSW leads 104-102
2012-12-01,True,IND,1,09:20,True,2,22,85,207,Made 2-pointer from 22 ft,GSW now leads 4-3
2012-12-01,True,IND,1,08:05,True,3,25,42,203,Made 3-pointer from 25 ft,GSW now leads 7-6
2012-12-01,True,IND,2,08:05,False,3,27,224,315,Missed 3-pointer from 27 ft,GSW leads 32-25
2012-12-01,True,IND,2,01:16,True,2,18,354,192,Made 2-pointer from 18 ft,GSW now leads 45-44
2012-12-01,True,IND,2,00:02,True,2,1,249,53,Made 2-pointer from 1 ft,GSW now leads 51-44
2012-12-01,True,IND,3,11:17,True,2,19,167,222,Made 2-pointer from 19 ft,GSW now leads 53-44
2012-12-01,True,IND,3,09:01,False,2,3,260,67,Missed 2-pointer from 3 ft,GSW leads 58-49
2012-12-01,True,IND,3,06:07,False,2,17,255,217,Missed 2-pointer from 17 ft,GSW leads 65-54
2012-12-01,True,IND,3,04:35,False,2,2,257,62,Missed 2-pointer from 2 ft,GSW leads 70-56
2012-12-01,True,IND,4,11:02,False,3,26,38,217,Missed 3-pointer from 26 ft,GSW leads 82-74
2012-12-01,True,IND,4,07:17,False,2,18,384,166,Missed 2-pointer from 18 ft,GSW leads 91-81
2012-12-01,True,IND,4,04:50,False,2,17,285,209,Missed 2-pointer from 17 ft,GSW leads 95-86
2012-12-01,True,IND,4,03:03,True,3,27,392,277,Made 3-pointer from 27 ft,GSW now leads 98-86
2012-12-01,True,IND,4,01:00,True,3,27,169,311,Made 3-pointer from 27 ft,GSW now leads 103-92
2012-12-03,True,ORL,1,07:22,True,3,26,55,237,Made 3-pointer from 26 ft,GSW now leads 11-8
2012-12-03,True,ORL,1,06:13,False,2,17,230,217,Missed 2-pointer from 17 ft,GSW leads 13-12
2012-12-03,True,ORL,2,10:29,False,2,16,240,214,Missed 2-pointer from 16 ft,GSW trails 27-30
2012-12-03,True,ORL,2,07:36,False,3,27,41,229,Missed 3-pointer from 27 ft,GSW trails 33-34
2012-12-03,True,ORL,2,06:48,False,2,18,386,158,Missed 2-pointer from 18 ft,GSW tied 36-36
2012-12-03,True,ORL,2,04:33,False,2,19,120,199,Missed 2-pointer from 19 ft,GSW trails 38-42
2012-12-03,True,ORL,3,10:17,True,2,19,348,209,Made 2-pointer from 19 ft,GSW now trails 49-53
2012-12-03,True,ORL,3,09:40,True,3,26,216,311,Made 3-pointer from 26 ft,GSW now trails 52-53
2012-12-03,True,ORL,3,08:49,True,2,17,309,204,Made 2-pointer from 17 ft,GSW now trails 54-55
2012-12-03,True,ORL,3,06:54,False,2,1,232,62,Missed 2-pointer from 1 ft,GSW trails 56-60
2012-12-03,True,ORL,3,06:06,True,2,22,253,269,Made 2-pointer from 22 ft,GSW now trails 58-60
2012-12-03,True,ORL,3,02:59,False,3,25,71,229,Missed 3-pointer from 25 ft,GSW leads 63-62
