date,home,vs,quarter,time_left,shot_made,shot_value,shot_distance,x,y,shot_description,game_score
2010-11-11,False,CHI,2,03:43,False,2,5,290,51,Missed 2-pointer from 5 ft,GSW trails 31-56
2010-11-11,False,CHI,2,02:27,True,3,24,5,50,Made 3-pointer from 24 ft,GSW now trails 34-61
2010-11-11,False,CHI,2,01:21,False,2,20,162,231,Missed 2-pointer from 20 ft,GSW trails 36-61
2010-11-11,False,CHI,3,09:30,False,2,7,178,91,Missed 2-pointer from 7 ft,GSW trails 43-72
2010-11-11,False,CHI,3,04:28,True,2,18,309,217,Made 2-pointer from 18 ft,GSW now trails 56-85
2010-11-11,False,CHI,3,03:38,False,2,23,68,199,Missed 2-pointer from 23 ft,GSW trails 56-89
2010-11-11,False,CHI,3,01:44,False,3,23,470,47,Missed 3-pointer from 23 ft,GSW trails 56-91
2010-11-11,False,CHI,3,01:44,True,3,27,241,315,Made 3-pointer from 27 ft,GSW now trails 63-94
2010-11-11,False,CHI,4,11:25,True,2,1,247,57,Made 2-pointer from 1 ft,GSW now trails 67-94
2010-11-11,False,CHI,4,09:24,False,2,6,180,61,Missed 2-pointer from 6 ft,GSW trails 69-97
2010-11-13,False,MIL,1,08:22,True,2,1,232,54,Made 2-pointer from 1 ft,GSW now trails 7-9
2010-11-13,False,MIL,1,06:17,False,2,15,373,127,Missed 2-pointer from 15 ft,GSW trails 7-16
2010-11-13,False,MIL,1,04:45,False,3,23,11,48,Missed 3-pointer from 23 ft,GSW trails 7-17
2010-11-13,False,MIL,1,04:45,True,2,1,237,62,Made 2-pointer from 1 ft,GSW now trails 16-24
2010-11-13,False,MIL,2,08:45,False,3,27,249,319,Missed 3-pointer from 27 ft,GSW trails 16-26
2010-11-13,False,MIL,2,05:56,False,2,17,348,184,Missed 2-pointer from 17 ft,GSW trails 22-30
2010-11-13,False,MIL,2,05:51,False,2,17,411,36,Missed 2-pointer from 17 ft,GSW trails 22-30
2010-11-13,False,MIL,2,04:54,False,2,2,230,64,Missed 2-pointer from 2 ft,GSW trails 22-33
2010-11-13,False,MIL,2,04:52,False,2,2,246,67,Missed 2-pointer from 2 ft,GSW trails 22-33
2010-11-13,False,MIL,2,03:14,False,2,10,299,130,Missed 2-pointer from 10 ft,GSW trails 25-37
2010-11-13,False,MIL,3,09:28,False,2,3,271,53,Missed 2-pointer from 3 ft,GSW trails 30-48
2010-11-13,False,MIL,3,07:14,False,2,20,217,253,Missed 2-pointer from 20 ft,GSW trails 35-50
2010-11-13,False,MIL,4,05:10,True,2,12,356,48,Made 2-pointer from 12 ft,GSW now trails 65-73
2010-11-13,False,MIL,4,04:05,False,3,25,38,196,Missed 3-pointer from 25 ft,GSW trails 65-73
2010-11-15,True,DET,1,10:04,False,2,16,403,72,Missed 2-pointer from 16 ft,GSW trails 4-6
2010-11-15,True,DET,1,07:26,False,2,20,247,251,Missed 2-pointer from 20 ft,GSW leads 12-10
2010-11-15,True,DET,1,02:09,True,2,9,197,127,Made 2-pointer from 9 ft,GSW now leads 24-21
2010-11-15,True,DET,1,02:09,True,2,15,249,203,Made 2-pointer from 15 ft,GSW now leads 34-21
2010-11-15,True,DET,2,11:45,True,2,2,252,59,Made 2-pointer from 2 ft,GSW now leads 36-21
2010-11-15,True,DET,2,10:05,False,2,19,113,190,Missed 2-pointer from 19 ft,GSW leads 40-21
2010-11-15,True,DET,2,01:56,True,3,23,11,65,Made 3-pointer from 23 ft,GSW now leads 65-33
2010-11-15,True,DET,3,10:02,True,3,25,20,168,Made 3-pointer from 25 ft,GSW now leads 70-45
2010-11-15,True,DET,3,09:31,False,3,27,444,228,Missed 3-pointer from 27 ft,GSW leads 70-47
2010-11-15,True,DET,4,07:52,True,2,11,340,87,Made 2-pointer from 11 ft,GSW now leads 94-82
2010-11-15,True,DET,4,06:11,False,2,19,55,61,Missed 2-pointer from 19 ft,GSW leads 94-86
2010-11-15,True,DET,4,05:01,False,2,20,172,234,Missed 2-pointer from 20 ft,GSW leads 94-86
2010-11-15,True,DET,4,03:48,True,2,19,384,179,Made 2-pointer from 19 ft,GSW now leads 98-86
2010-11-15,True,DET,4,02:27,False,2,22,318,253,Missed 2-pointer from 22 ft,GSW leads 98-92
2010-11-19,True,NYK,1,10:53,False,2,12,235,166,Missed 2-pointer from 12 ft,GSW leads 2-0
2010-11-19,True,NYK,1,07:26,False,2,20,264,247,Missed 2-pointer from 20 ft,GSW leads 14-9
2010-11-19,True,NYK,1,02:37,False,2,3,229,76,Missed 2-pointer from 3 ft,GSW leads 27-26
2010-11-19,True,NYK,1,01:51,False,2,9,147,69,Missed 2-pointer from 9 ft,GSW tied 29-29
2010-11-19,True,NYK,2,05:46,False,2,17,272,212,Missed 2-pointer from 17 ft,GSW trails 43-50
2010-11-19,True,NYK,2,05:00,True,2,3,252,72,Made 2-pointer from 3 ft,GSW now trails 45-55
2010-11-19,True,NYK,2,04:28,True,3,27,123,297,Made 3-pointer from 27 ft,GSW now trails 48-58
2010-11-19,True,NYK,2,01:31,True,2,19,99,174,Made 2-pointer from 19 ft,GSW now trails 53-66
2010-11-19,True,NYK,3,09:45,True,2,21,410,171,Made 2-pointer from 21 ft,GSW now trails 63-78
2010-11-19,True,NYK,3,04:16,False,3,27,348,297,Missed 3-pointer from 27 ft,GSW trails 75-90
2010-11-19,True,NYK,3,03:21,False,2,17,317,206,Missed 2-pointer from 17 ft,GSW trails 75-92
2010-11-19,True,NYK,3,03:00,True,2,2,240,73,Made 2-pointer from 2 ft,GSW now trails 77-92
2010-11-19,True,NYK,3,01:45,True,2,3,221,70,Made 2-pointer from 3 ft,GSW now trails 79-95
2010-11-19,True,NYK,3,00:37,False,2,21,378,203,Missed 2-pointer from 21 ft,GSW trails 81-98
2010-11-19,True,NYK,4,11:42,True,3,26,246,308,Made 3-pointer from 26 ft,GSW now trails 87-98
2010-11-19,True,NYK,4,10:31,False,3,23,8,73,Missed 3-pointer from 23 ft,GSW trails 89-98
2010-11-19,True,NYK,4,07:28,False,2,21,403,176,Missed 2-pointer from 21 ft,GSW trails 97-104
2010-11-19,True,NYK,4,04:10,True,3,26,413,245,Made 3-pointer from 26 ft,GSW now trails 107-109
2010-11-19,True,NYK,4,02:11,False,3,26,217,305,Missed 3-pointer from 26 ft,GSW trails 112-116
2010-11-19,True,NYK,4,00:58,True,2,20,365,212,Made 2-pointer from 20 ft,GSW now trails 116-121
2010-11-19,True,NYK,4,00:21,False,2,17,106,154,Missed 2-pointer from 17 ft,GSW trails 116-124
2010-11-21,False,LAL,1,10:39,False,3,26,68,251,Missed 3-pointer from 26 ft,GSW trails 0-2
2010-11-21,False,LAL,1,07:32,False,3,25,87,248,Missed 3-pointer from 25 ft,GSW trails 8-10
2010-11-21,False,LAL,1,04:57,True,3,26,180,299,Made 3-pointer from 26 ft,GSW now trails 13-20
2010-11-21,False,LAL,1,01:20,True,2,3,238,80,Made 2-pointer from 3 ft,GSW now trails 19-33
2010-11-21,False,LAL,2,05:54,False,2,16,115,149,Missed 2-pointer from 16 ft,GSW trails 28-52
2010-11-21,False,LAL,2,03:27,False,2,15,158,179,Missed 2-pointer from 15 ft,GSW trails 34-57
2010-11-21,False,LAL,2,00:15,True,2,4,238,86,Made 2-pointer from 4 ft,GSW now trails 41-69
2010-11-21,False,LAL,3,10:25,True,2,7,221,117,Made 2-pointer from 7 ft,GSW now trails 44-73
2010-11-21,False,LAL,3,09:09,False,2,11,203,158,Missed 2-pointer from 11 ft,GSW trails 44-75
2010-11-21,False,LAL,3,07:25,True,2,22,361,229,Made 2-pointer from 22 ft,GSW now trails 50-77
2010-11-22,True,DEN,1,10:19,True,2,17,76,80,Made 2-pointer from 17 ft,GSW now leads 4-3
2010-11-22,True,DEN,1,08:35,False,3,27,421,250,Missed 3-pointer from 27 ft,GSW leads 6-3
2010-11-22,True,DEN,1,07:23,False,2,15,129,152,Missed 2-pointer from 15 ft,GSW trails 6-7
2010-11-22,True,DEN,1,06:34,False,2,12,128,98,Missed 2-pointer from 12 ft,GSW leads 8-7
2010-11-22,True,DEN,1,05:44,False,3,22,19,86,Missed 3-pointer from 22 ft,GSW leads 10-7
2010-11-22,True,DEN,1,04:25,True,2,19,126,203,Made 2-pointer from 19 ft,GSW now leads 14-10
2010-11-22,True,DEN,2,08:53,True,3,23,11,51,Made 3-pointer from 23 ft,GSW now leads 31-25
2010-11-22,True,DEN,2,06:13,False,3,23,12,56,Missed 3-pointer from 23 ft,GSW trails 34-35
2010-11-22,True,DEN,2,04:11,True,2,21,118,222,Made 2-pointer from 21 ft,GSW now trails 38-39
2010-11-22,True,DEN,2,03:33,False,3,26,238,308,Missed 3-pointer from 26 ft,GSW leads 40-39
2010-11-22,True,DEN,2,02:10,True,2,18,378,168,Made 2-pointer from 18 ft,GSW now trails 44-45
2010-11-22,True,DEN,3,09:37,True,2,7,264,117,Made 2-pointer from 7 ft,GSW now tied 56-56
2010-11-22,True,DEN,3,08:56,True,2,9,317,100,Made 2-pointer from 9 ft,GSW now leads 58-56
2010-11-22,True,DEN,3,07:45,False,2,11,176,139,Missed 2-pointer from 11 ft,GSW trails 58-61
2010-11-22,True,DEN,3,05:27,True,2,11,346,81,Made 2-pointer from 11 ft,GSW now trails 65-67
2010-11-22,True,DEN,3,05:02,False,2,22,128,237,Missed 2-pointer from 22 ft,GSW trails 65-67
2010-11-22,True,DEN,3,05:02,False,3,27,395,272,Missed 3-pointer from 27 ft,GSW trails 71-79
2010-11-22,True,DEN,4,03:41,False,2,17,165,201,Missed 2-pointer from 17 ft,GSW trails 83-95
2010-11-22,True,DEN,4,02:06,False,2,3,247,80,Missed 2-pointer from 3 ft,GSW trails 87-99
2010-11-22,True,DEN,4,01:41,False,2,11,329,114,Missed 2-pointer from 11 ft,GSW trails 87-102
2010-11-22,True,DEN,4,00:59,False,2,2,232,73,Missed 2-pointer from 2 ft,GSW trails 87-104
2010-11-24,False,HOU,1,09:36,False,2,11,342,97,Missed 2-pointer from 11 ft,GSW trails 1-6
2010-11-24,False,HOU,1,05:27,True,2,4,274,69,Made 2-pointer from 4 ft,GSW now trails 11-16
2010-11-24,False,HOU,1,04:28,True,2,1,230,50,Made 2-pointer from 1 ft,GSW now trails 16-19
2010-11-24,False,HOU,1,03:12,False,2,16,82,53,Missed 2-pointer from 16 ft,GSW trails 16-25
2010-11-24,False,HOU,1,01:04,True,2,2,224,56,Made 2-pointer from 2 ft,GSW now trails 22-31
2010-11-24,False,HOU,2,10:09,False,2,7,312,54,Missed 2-pointer from 7 ft,GSW trails 27-36
2010-11-24,False,HOU,2,09:31,True,2,1,232,59,Made 2-pointer from 1 ft,GSW now trails 29-39
2010-11-24,False,HOU,2,00:34,False,3,25,192,300,Missed 3-pointer from 25 ft,GSW trails 51-59
2010-11-24,False,HOU,3,10:05,False,2,11,255,162,Missed 2-pointer from 11 ft,GSW trails 54-64
2010-11-24,False,HOU,3,07:28,True,2,1,249,57,Made 2-pointer from 1 ft,GSW now trails 63-66
2010-11-24,False,HOU,3,06:28,False,2,1,247,61,Missed 2-pointer from 1 ft,GSW trails 65-68
2010-11-24,False,HOU,4,04:36,False,2,18,387,152,Missed 2-pointer from 18 ft,GSW trails 86-97
2010-11-24,False,HOU,4,04:03,True,2,2,238,70,Made 2-pointer from 2 ft,GSW now trails 88-99
2010-11-24,False,HOU,4,03:00,False,2,18,301,215,Missed 2-pointer from 18 ft,GSW trails 90-101
2010-11-24,False,HOU,4,02:24,False,2,5,277,78,Missed 2-pointer from 5 ft,GSW trails 90-101
2010-11-24,False,HOU,4,02:17,True,2,2,263,59,Made 2-pointer from 2 ft,GSW now trails 92-101
2010-11-24,False,HOU,4,00:47,True,2,2,240,72,Made 2-pointer from 2 ft,GSW now trails 94-103
2010-11-24,False,HOU,4,00:39,False,2,13,132,113,Missed 2-pointer from 13 ft,GSW trails 94-104
2010-11-24,False,HOU,4,00:19,False,3,25,112,264,Missed 3-pointer from 25 ft,GSW trails 98-109
2010-11-26,False,MEM,1,09:48,False,2,22,422,177,Missed 2-pointer from 22 ft,GSW trails 2-9
2010-11-26,False,MEM,1,08:33,True,2,1,227,50,Made 2-pointer from 1 ft,GSW now trails 6-11
2010-11-26,False,MEM,1,05:26,True,3,23,473,50,Made 3-pointer from 23 ft,GSW now trails 11-21
2010-11-26,False,MEM,1,03:14,False,2,20,42,80,Missed 2-pointer from 20 ft,GSW trails 18-26
2010-11-26,False,MEM,2,11:24,True,3,25,298,288,Made 3-pointer from 25 ft,GSW now trails 29-30
2010-11-26,False,MEM,2,04:49,True,2,3,255,73,Made 2-pointer from 3 ft,GSW now trails 43-45
2010-11-26,False,MEM,2,03:46,False,3,25,47,209,Missed 3-pointer from 25 ft,GSW trails 45-47
2010-11-26,False,MEM,2,03:16,True,3,25,449,182,Made 3-pointer from 25 ft,GSW now trails 48-49
2010-11-26,False,MEM,2,02:31,False,2,4,202,67,Missed 2-pointer from 4 ft,GSW trails 48-52
2010-11-26,False,MEM,3,07:02,True,3,26,69,240,Made 3-pointer from 26 ft,GSW now trails 67-71
2010-11-26,False,MEM,4,05:38,False,2,23,247,283,Missed 2-pointer from 23 ft,GSW trails 89-95
2010-11-26,False,MEM,4,00:43,True,2,23,44,162,Made 2-pointer from 23 ft,GSW now trails 107-110
2010-11-26,False,MEM,4,00:35,True,2,3,214,70,Made 2-pointer from 3 ft,GSW now trails 109-112
2010-11-27,False,MIN,1,10:52,False,3,25,477,122,Missed 3-pointer from 25 ft,GSW leads 3-2
2010-11-27,False,MIN,1,10:05,False,2,18,402,138,Missed 2-pointer from 18 ft,GSW trails 3-4
2010-11-27,False,MIN,1,08:37,True,3,25,421,220,Made 3-pointer from 25 ft,GSW now leads 8-4
2010-11-27,False,MIN,1,04:31,True,3,25,162,288,Made 3-pointer from 25 ft,GSW now leads 23-13
2010-11-27,False,MIN,1,03:42,False,2,9,233,136,Missed 2-pointer from 9 ft,GSW leads 23-15
2010-11-27,False,MIN,1,03:26,True,2,1,236,61,Made 2-pointer from 1 ft,GSW now leads 25-15
2010-11-27,False,MIN,2,01:05,True,2,3,261,67,Made 2-pointer from 3 ft,GSW now trails 46-48
2010-11-27,False,MIN,3,09:54,True,2,19,208,237,Made 2-pointer from 19 ft,GSW now leads 57-53
2010-11-27,False,MIN,4,08:08,False,2,21,134,231,Missed 2-pointer from 21 ft,GSW leads 90-81
2010-11-27,False,MIN,4,00:19,True,2,17,205,220,Made 2-pointer from 17 ft,GSW now leads 104-92
2010-11-30,True,SAS,1,09:31,True,3,26,240,313,Made 3-pointer from 26 ft,GSW now leads 5-4
2010-11-30,True,SAS,1,07:43,True,2,20,253,250,Made 2-pointer from 20 ft,GSW now trails 9-12
2010-11-30,True,SAS,1,05:23,False,2,7,274,110,Missed 2-pointer from 7 ft,GSW trails 13-18
2010-11-30,True,SAS,1,02:29,True,2,17,147,195,Made 2-pointer from 17 ft,GSW now trails 22-23
2010-11-30,True,SAS,1,01:05,True,2,18,383,160,Made 2-pointer from 18 ft,GSW now leads 26-23
2010-11-30,True,SAS,1,00:10,False,3,23,14,84,Missed 3-pointer from 23 ft,GSW tied 26-26
2010-11-30,True,SAS,2,10:29,True,2,17,232,215,Made 2-pointer from 17 ft,GSW now trails 30-32
2010-11-30,True,SAS,2,04:26,True,3,29,58,278,Made 3-pointer from 29 ft,GSW now trails 40-49
2010-11-30,True,SAS,2,03:54,False,2,8,310,89,Missed 2-pointer from 8 ft,GSW trails 40-49
2010-11-30,True,SAS,2,00:41,True,2,22,361,231,Made 2-pointer from 22 ft,GSW now trails 48-58
2010-11-30,True,SAS,2,00:41,False,2,2,236,73,Missed 2-pointer from 2 ft,GSW trails 48-58
2010-11-30,True,SAS,3,06:25,True,2,2,258,57,Made 2-pointer from 2 ft,GSW now trails 62-72
2010-11-30,True,SAS,3,05:50,False,2,16,85,50,Missed 2-pointer from 16 ft,GSW trails 62-75
2010-11-30,True,SAS,3,03:20,False,3,28,403,275,Missed 3-pointer from 28 ft,GSW trails 66-80
2010-11-30,True,SAS,3,01:54,False,2,18,323,209,Missed 2-pointer from 18 ft,GSW trails 68-84
2010-11-30,True,SAS,4,10:07,True,2,5,283,84,Made 2-pointer from 5 ft,GSW now trails 78-95
2010-11-30,True,SAS,4,09:04,True,2,12,126,67,Made 2-pointer from 12 ft,GSW now trails 83-97
2010-11-30,True,SAS,4,07:24,False,2,8,255,133,Missed 2-pointer from 8 ft,GSW trails 85-100
