date,home,vs,quarter,time_left,shot_made,shot_value,shot_distance,x,y,shot_description,game_score
2014-11-05,True,LAC,4,03:41,True,3,28,405,270,Made 3-pointer from 28 ft,GSW now leads 111-95
2014-11-05,True,LAC,4,03:20,True,2,16,362,154,Made 2-pointer from 16 ft,GSW now leads 113-96
2014-11-08,False,HOU,1,08:09,True,2,1,230,56,Made 2-pointer from 1 ft,GSW now leads 6-2
2014-11-08,False,HOU,1,07:49,True,2,2,260,48,Made 2-pointer from 2 ft,GSW now leads 8-2
2014-11-08,False,HOU,1,07:08,True,3,26,232,305,Made 3-pointer from 26 ft,GSW now leads 11-6
2014-11-08,False,HOU,1,06:40,False,2,14,113,103,Missed 2-pointer from 14 ft,GSW leads 11-8
2014-11-08,False,HOU,1,02:20,True,2,22,386,220,Made 2-pointer from 22 ft,GSW now tied 20-20
2014-11-08,False,HOU,2,06:39,True,2,1,238,40,Made 2-pointer from 1 ft,GSW now tied 37-37
2014-11-08,False,HOU,2,05:39,False,3,27,345,296,Missed 3-pointer from 27 ft,GSW trails 37-40
2014-11-08,False,HOU,2,04:06,False,2,1,246,56,Missed 2-pointer from 1 ft,GSW trails 41-47
2014-11-08,False,HOU,2,01:56,False,2,20,250,245,Missed 2-pointer from 20 ft,GSW trails 43-47
2014-11-08,False,HOU,3,10:02,True,3,24,85,239,Made 3-pointer from 24 ft,GSW now trails 54-58
2014-11-08,False,HOU,3,08:35,False,3,24,109,255,Missed 3-pointer from 24 ft,GSW trails 56-60
2014-11-08,False,HOU,3,07:13,True,3,23,466,92,Made 3-pointer from 23 ft,GSW now leads 61-60
2014-11-08,False,HOU,3,06:22,True,3,24,362,261,Made 3-pointer from 24 ft,GSW now leads 66-60
2014-11-08,False,HOU,3,05:29,False,3,25,340,275,Missed 3-pointer from 25 ft,GSW leads 68-60
2014-11-08,False,HOU,4,06:17,True,2,10,153,108,Made 2-pointer from 10 ft,GSW now leads 84-82
2014-11-08,False,HOU,4,04:56,True,2,0,238,53,Made 2-pointer from 0 ft,GSW now leads 88-82
2014-11-08,False,HOU,4,02:18,True,3,25,476,141,Made 3-pointer from 25 ft,GSW now leads 91-82
2014-11-08,False,HOU,4,01:29,True,2,3,246,80,Made 2-pointer from 3 ft,GSW now leads 93-84
2014-11-08,False,HOU,4,01:02,True,3,25,240,302,Made 3-pointer from 25 ft,GSW now leads 96-84
2014-11-09,False,PHO,1,09:27,True,3,27,261,322,Made 3-pointer from 27 ft,GSW now tied 6-6
2014-11-09,False,PHO,1,09:08,True,2,3,269,65,Made 2-pointer from 3 ft,GSW now leads 8-6
2014-11-09,False,PHO,1,08:42,False,3,26,135,288,Missed 3-pointer from 26 ft,GSW leads 8-6
2014-11-09,False,PHO,1,06:49,False,2,21,139,239,Missed 2-pointer from 21 ft,GSW leads 14-8
2014-11-09,False,PHO,1,06:34,True,3,23,473,40,Made 3-pointer from 23 ft,GSW now leads 17-8
2014-11-09,False,PHO,1,04:57,False,3,25,112,267,Missed 3-pointer from 25 ft,GSW leads 20-16
2014-11-09,False,PHO,2,06:42,False,2,9,154,54,Missed 2-pointer from 9 ft,GSW leads 39-37
2014-11-09,False,PHO,2,05:39,True,3,23,9,72,Made 3-pointer from 23 ft,GSW now leads 44-37
2014-11-09,False,PHO,2,03:41,True,2,3,268,64,Made 2-pointer from 3 ft,GSW now leads 49-39
2014-11-09,False,PHO,2,02:48,True,3,24,156,280,Made 3-pointer from 24 ft,GSW now leads 52-41
2014-11-09,False,PHO,2,02:39,True,2,0,241,53,Made 2-pointer from 0 ft,GSW now leads 54-41
2014-11-09,False,PHO,2,01:38,False,3,24,257,292,Missed 3-pointer from 24 ft,GSW leads 54-43
2014-11-09,False,PHO,3,11:44,False,3,25,246,301,Missed 3-pointer from 25 ft,GSW leads 58-47
2014-11-09,False,PHO,3,11:33,True,2,1,233,53,Made 2-pointer from 1 ft,GSW now leads 60-47
2014-11-09,False,PHO,3,09:20,False,2,17,167,207,Missed 2-pointer from 17 ft,GSW leads 62-53
2014-11-09,False,PHO,4,08:45,True,2,12,210,162,Made 2-pointer from 12 ft,GSW now leads 84-83
2014-11-09,False,PHO,4,07:52,False,3,25,294,291,Missed 3-pointer from 25 ft,GSW trails 84-85
2014-11-09,False,PHO,4,07:29,True,2,3,269,62,Made 2-pointer from 3 ft,GSW now leads 86-85
2014-11-09,False,PHO,4,06:16,False,3,25,282,292,Missed 3-pointer from 25 ft,GSW trails 86-87
2014-11-09,False,PHO,4,02:40,False,2,20,364,207,Missed 2-pointer from 20 ft,GSW trails 91-103
2014-11-11,True,SAS,1,09:28,False,3,26,257,310,Missed 3-pointer from 26 ft,GSW leads 6-4
2014-11-11,True,SAS,1,09:10,True,2,12,328,130,Made 2-pointer from 12 ft,GSW now leads 8-6
2014-11-11,True,SAS,1,05:34,False,2,3,266,72,Missed 2-pointer from 3 ft,GSW tied 13-13
2014-11-11,True,SAS,1,03:16,True,2,1,232,57,Made 2-pointer from 1 ft,GSW now tied 19-19
2014-11-11,True,SAS,1,02:44,True,2,4,250,89,Made 2-pointer from 4 ft,GSW now leads 21-19
2014-11-11,True,SAS,1,02:07,False,3,29,392,292,Missed 3-pointer from 29 ft,GSW tied 22-22
2014-11-11,True,SAS,2,03:41,False,3,24,3,56,Missed 3-pointer from 24 ft,GSW trails 38-39
2014-11-11,True,SAS,3,11:01,True,2,2,230,70,Made 2-pointer from 2 ft,GSW now trails 49-52
2014-11-11,True,SAS,3,09:23,True,2,18,131,193,Made 2-pointer from 18 ft,GSW now trails 54-59
2014-11-11,True,SAS,3,08:52,False,3,28,422,269,Missed 3-pointer from 28 ft,GSW trails 54-61
2014-11-11,True,SAS,3,06:35,True,2,1,246,54,Made 2-pointer from 1 ft,GSW now trails 58-66
2014-11-11,True,SAS,3,05:01,True,2,10,148,86,Made 2-pointer from 10 ft,GSW now trails 61-68
2014-11-11,True,SAS,3,04:25,False,3,27,225,322,Missed 3-pointer from 27 ft,GSW trails 61-71
2014-11-11,True,SAS,3,03:51,False,2,4,240,87,Missed 2-pointer from 4 ft,GSW trails 61-71
2014-11-11,True,SAS,4,05:53,False,2,10,331,92,Missed 2-pointer from 10 ft,GSW trails 86-94
2014-11-11,True,SAS,4,05:16,False,3,26,274,304,Missed 3-pointer from 26 ft,GSW trails 86-94
2014-11-11,True,SAS,4,04:14,False,2,19,132,204,Missed 2-pointer from 19 ft,GSW trails 88-97
2014-11-11,True,SAS,4,00:50,False,3,31,58,302,Missed 3-pointer from 31 ft,GSW trails 98-113
2014-11-13,True,BRK,1,11:21,True,2,21,334,237,Made 2-pointer from 21 ft,GSW now tied 2-2
2014-11-13,True,BRK,1,03:34,False,3,23,8,76,Missed 3-pointer from 23 ft,GSW trails 23-26
2014-11-13,True,BRK,2,03:22,False,2,17,394,121,Missed 2-pointer from 17 ft,GSW leads 51-49
2014-11-13,True,BRK,3,11:39,True,3,25,462,158,Made 3-pointer from 25 ft,GSW now leads 69-55
2014-11-13,True,BRK,3,10:13,False,3,26,74,256,Missed 3-pointer from 26 ft,GSW leads 69-55
2014-11-13,True,BRK,3,05:08,True,2,1,242,59,Made 2-pointer from 1 ft,GSW now leads 80-65
2014-11-13,True,BRK,3,03:31,True,3,24,477,65,Made 3-pointer from 24 ft,GSW now leads 85-73
2014-11-13,True,BRK,4,09:39,False,3,28,417,267,Missed 3-pointer from 28 ft,GSW leads 89-79
2014-11-13,True,BRK,4,08:50,True,2,2,250,67,Made 2-pointer from 2 ft,GSW now leads 93-79
2014-11-13,True,BRK,4,07:53,False,2,22,433,155,Missed 2-pointer from 22 ft,GSW leads 93-83
2014-11-13,True,BRK,4,06:27,False,3,26,176,305,Missed 3-pointer from 26 ft,GSW leads 93-85
2014-11-13,True,BRK,4,05:31,True,3,27,403,267,Made 3-pointer from 27 ft,GSW now leads 96-88
2014-11-15,True,CHO,1,11:46,False,3,26,329,296,Missed 3-pointer from 26 ft,GSW tied 0-0
2014-11-15,True,CHO,1,07:44,False,3,26,74,256,Missed 3-pointer from 26 ft,GSW leads 9-7
2014-11-15,True,CHO,1,06:32,True,2,18,82,136,Made 2-pointer from 18 ft,GSW now leads 14-12
2014-11-15,True,CHO,1,04:03,True,2,19,74,133,Made 2-pointer from 19 ft,GSW now leads 20-18
2014-11-15,True,CHO,1,03:39,True,2,20,104,192,Made 2-pointer from 20 ft,GSW now leads 22-20
2014-11-15,True,CHO,1,02:34,False,3,27,57,255,Missed 3-pointer from 27 ft,GSW leads 24-22
2014-11-15,True,CHO,1,02:15,False,2,11,240,157,Missed 2-pointer from 11 ft,GSW leads 24-22
2014-11-15,True,CHO,2,04:24,True,2,1,230,54,Made 2-pointer from 1 ft,GSW now leads 51-37
2014-11-15,True,CHO,2,02:42,True,3,26,16,179,Made 3-pointer from 26 ft,GSW now leads 58-39
2014-11-15,True,CHO,2,01:23,True,3,28,74,280,Made 3-pointer from 28 ft,GSW now leads 64-39
2014-11-15,True,CHO,3,11:33,False,2,19,375,179,Missed 2-pointer from 19 ft,GSW leads 67-46
2014-11-15,True,CHO,3,06:30,False,2,20,381,190,Missed 2-pointer from 20 ft,GSW leads 78-55
2014-11-15,True,CHO,3,04:59,True,2,2,253,67,Made 2-pointer from 2 ft,GSW now leads 86-56
2014-11-15,True,CHO,3,04:23,False,2,21,30,81,Missed 2-pointer from 21 ft,GSW leads 86-59
2014-11-15,True,CHO,3,00:01,True,3,27,208,316,Made 3-pointer from 27 ft,GSW now leads 96-68
2014-11-16,False,LAL,1,09:38,False,2,22,121,240,Missed 2-pointer from 22 ft,GSW leads 6-4
2014-11-16,False,LAL,1,04:35,True,3,26,255,310,Made 3-pointer from 26 ft,GSW now leads 27-12
2014-11-16,False,LAL,1,03:30,False,2,11,129,39,Missed 2-pointer from 11 ft,GSW leads 29-13
2014-11-16,False,LAL,1,01:07,False,3,24,476,56,Missed 3-pointer from 24 ft,GSW leads 32-18
2014-11-16,False,LAL,2,04:13,False,2,2,255,67,Missed 2-pointer from 2 ft,GSW leads 58-41
2014-11-16,False,LAL,2,03:38,True,3,25,378,261,Made 3-pointer from 25 ft,GSW now leads 61-43
2014-11-16,False,LAL,2,01:48,True,2,2,253,65,Made 2-pointer from 2 ft,GSW now leads 66-50
2014-11-16,False,LAL,2,01:28,True,3,28,52,264,Made 3-pointer from 28 ft,GSW now leads 69-50
2014-11-16,False,LAL,2,00:10,False,2,22,312,253,Missed 2-pointer from 22 ft,GSW leads 74-55
2014-11-16,False,LAL,3,10:40,True,3,28,69,274,Made 3-pointer from 28 ft,GSW now leads 79-57
2014-11-16,False,LAL,3,10:10,False,2,9,299,116,Missed 2-pointer from 9 ft,GSW leads 79-57
2014-11-16,False,LAL,3,09:33,True,2,3,219,76,Made 2-pointer from 3 ft,GSW now leads 81-59
2014-11-16,False,LAL,3,08:54,True,2,4,255,83,Made 2-pointer from 4 ft,GSW now leads 83-61
2014-11-16,False,LAL,3,06:47,True,2,3,257,69,Made 2-pointer from 3 ft,GSW now leads 93-67
2014-11-16,False,LAL,3,06:17,True,3,25,365,270,Made 3-pointer from 25 ft,GSW now leads 97-70
2014-11-16,False,LAL,3,03:00,True,2,2,247,64,Made 2-pointer from 2 ft,GSW now leads 109-75
2014-11-16,False,LAL,3,00:53,False,3,27,414,251,Missed 3-pointer from 27 ft,GSW leads 115-79
2014-11-16,False,LAL,3,00:20,False,3,27,386,272,Missed 3-pointer from 27 ft,GSW leads 115-79
2014-11-21,True,UTA,1,10:06,True,3,29,361,308,Made 3-pointer from 29 ft,GSW now leads 6-0
2014-11-21,True,UTA,1,09:40,False,3,27,397,267,Missed 3-pointer from 27 ft,GSW leads 6-0
2014-11-21,True,UTA,1,08:28,False,2,18,132,190,Missed 2-pointer from 18 ft,GSW leads 10-0
2014-11-21,True,UTA,1,04:59,True,2,1,250,59,Made 2-pointer from 1 ft,GSW now leads 19-6
2014-11-21,True,UTA,1,03:09,False,3,27,334,308,Missed 3-pointer from 27 ft,GSW leads 19-8
2014-11-21,True,UTA,1,02:21,True,3,25,131,278,Made 3-pointer from 25 ft,GSW now leads 24-8
2014-11-21,True,UTA,1,01:34,False,2,21,33,81,Missed 2-pointer from 21 ft,GSW leads 24-10
2014-11-21,True,UTA,2,04:07,False,3,27,134,299,Missed 3-pointer from 27 ft,GSW leads 46-28
2014-11-21,True,UTA,3,03:27,False,3,26,31,206,Missed 3-pointer from 26 ft,GSW leads 76-50
2014-11-23,False,OKC,1,11:14,True,3,24,244,294,Made 3-pointer from 24 ft,GSW now leads 5-0
2014-11-23,False,OKC,1,09:49,True,2,20,83,168,Made 2-pointer from 20 ft,GSW now leads 7-2
2014-11-23,False,OKC,1,08:40,False,3,25,36,196,Missed 3-pointer from 25 ft,GSW leads 10-4
2014-11-23,False,OKC,1,05:16,True,2,1,249,59,Made 2-pointer from 1 ft,GSW now leads 17-10
2014-11-23,False,OKC,1,04:31,True,3,24,82,237,Made 3-pointer from 24 ft,GSW now leads 21-12
2014-11-23,False,OKC,1,04:01,False,3,24,413,222,Missed 3-pointer from 24 ft,GSW leads 21-12
2014-11-23,False,OKC,1,03:17,False,2,2,258,50,Missed 2-pointer from 2 ft,GSW leads 22-14
2014-11-23,False,OKC,2,03:37,True,2,3,240,80,Made 2-pointer from 3 ft,GSW now leads 44-37
2014-11-23,False,OKC,3,10:48,False,2,1,235,56,Missed 2-pointer from 1 ft,GSW leads 52-47
2014-11-23,False,OKC,3,10:28,False,2,15,229,199,Missed 2-pointer from 15 ft,GSW leads 52-47
2014-11-23,False,OKC,3,07:33,False,2,3,257,72,Missed 2-pointer from 3 ft,GSW leads 52-51
2014-11-23,False,OKC,4,06:43,False,3,25,65,223,Missed 3-pointer from 25 ft,GSW leads 81-75
2014-11-23,False,OKC,4,04:07,False,2,12,272,166,Missed 2-pointer from 12 ft,GSW leads 83-79
2014-11-23,False,OKC,4,03:08,False,3,25,102,255,Missed 3-pointer from 25 ft,GSW leads 85-79
2014-11-23,False,OKC,4,00:38,False,2,22,380,222,Missed 2-pointer from 22 ft,GSW leads 88-84
2014-11-25,False,MIA,1,11:12,True,3,24,104,253,Made 3-pointer from 24 ft,GSW now leads 3-0
2014-11-25,False,MIA,1,06:39,True,3,25,181,291,Made 3-pointer from 25 ft,GSW now leads 19-12
2014-11-25,False,MIA,1,05:31,False,3,25,381,259,Missed 3-pointer from 25 ft,GSW leads 19-17
2014-11-25,False,MIA,1,01:02,False,2,14,302,171,Missed 2-pointer from 14 ft,GSW trails 24-33
2014-11-25,False,MIA,1,00:29,True,2,3,211,65,Made 2-pointer from 3 ft,GSW now trails 28-36
2014-11-25,False,MIA,2,04:59,True,3,24,39,188,Made 3-pointer from 24 ft,GSW now trails 44-54
2014-11-25,False,MIA,2,04:15,True,2,3,249,76,Made 2-pointer from 3 ft,GSW now trails 46-54
2014-11-25,False,MIA,2,02:12,False,2,21,113,220,Missed 2-pointer from 21 ft,GSW trails 52-58
2014-11-25,False,MIA,2,01:23,True,3,25,225,296,Made 3-pointer from 25 ft,GSW now trails 57-60
2014-11-25,False,MIA,3,07:30,True,3,25,400,244,Made 3-pointer from 25 ft,GSW now leads 72-69
2014-11-25,False,MIA,3,06:47,True,3,24,482,81,Made 3-pointer from 24 ft,GSW now leads 75-71
2014-11-25,False,MIA,3,06:09,False,2,1,244,56,Missed 2-pointer from 1 ft,GSW leads 75-71
2014-11-25,False,MIA,3,03:36,False,3,25,72,229,Missed 3-pointer from 25 ft,GSW leads 79-78
2014-11-25,False,MIA,3,02:52,True,2,2,263,47,Made 2-pointer from 2 ft,GSW now leads 83-80
2014-11-25,False,MIA,3,02:19,True,3,25,291,297,Made 3-pointer from 25 ft,GSW now leads 86-80
2014-11-25,False,MIA,3,01:26,False,3,24,476,94,Missed 3-pointer from 24 ft,GSW leads 86-82
2014-11-25,False,MIA,4,03:29,True,3,24,66,222,Made 3-pointer from 24 ft,GSW now leads 104-95
2014-11-25,False,MIA,4,02:20,False,2,1,230,57,Missed 2-pointer from 1 ft,GSW leads 107-96
2014-11-25,False,MIA,4,01:13,True,2,1,249,54,Made 2-pointer from 1 ft,GSW now leads 111-97
2014-11-26,False,ORL,1,08:23,True,2,10,176,125,Made 2-pointer from 10 ft,GSW now leads 12-6
2014-11-26,False,ORL,1,06:24,True,3,28,169,322,Made 3-pointer from 28 ft,GSW now leads 15-6
2014-11-26,False,ORL,1,05:11,False,2,3,241,76,Missed 2-pointer from 3 ft,GSW leads 15-10
2014-11-26,False,ORL,1,04:19,True,3,25,65,226,Made 3-pointer from 25 ft,GSW now leads 18-10
2014-11-26,False,ORL,1,03:18,True,3,24,473,97,Made 3-pointer from 24 ft,GSW now leads 21-12
2014-11-26,False,ORL,1,02:15,True,3,27,312,308,Made 3-pointer from 27 ft,GSW now leads 26-16
2014-11-26,False,ORL,2,04:56,True,2,21,343,233,Made 2-pointer from 21 ft,GSW now leads 50-41
2014-11-26,False,ORL,2,03:27,True,3,29,210,340,Made 3-pointer from 29 ft,GSW now leads 57-43
2014-11-26,False,ORL,2,00:35,True,2,19,158,225,Made 2-pointer from 19 ft,GSW now leads 63-50
2014-11-26,False,ORL,2,00:07,False,2,14,264,185,Missed 2-pointer from 14 ft,GSW leads 63-52
2014-11-26,False,ORL,3,07:00,True,3,28,258,327,Made 3-pointer from 28 ft,GSW now leads 76-56
2014-11-26,False,ORL,3,05:39,False,3,26,391,259,Missed 3-pointer from 26 ft,GSW leads 82-61
2014-11-26,False,ORL,3,04:35,False,3,26,121,283,Missed 3-pointer from 26 ft,GSW leads 82-61
2014-11-28,False,CHO,1,10:46,True,3,26,446,215,Made 3-pointer from 26 ft,GSW now leads 5-2
2014-11-28,False,CHO,1,08:48,False,3,29,397,294,Missed 3-pointer from 29 ft,GSW trails 5-8
2014-11-28,False,CHO,1,07:53,True,2,3,241,78,Made 2-pointer from 3 ft,GSW now trails 9-10
2014-11-28,False,CHO,1,07:25,False,3,26,139,292,Missed 3-pointer from 26 ft,GSW trails 9-10
2014-11-28,False,CHO,1,07:15,True,2,17,348,185,Made 2-pointer from 17 ft,GSW now leads 11-10
2014-11-28,False,CHO,1,03:58,False,2,4,214,80,Missed 2-pointer from 4 ft,GSW leads 18-10
2014-11-28,False,CHO,1,02:37,False,3,26,414,239,Missed 3-pointer from 26 ft,GSW leads 20-14
2014-11-28,False,CHO,3,10:53,True,2,7,176,72,Made 2-pointer from 7 ft,GSW now trails 53-59
2014-11-28,False,CHO,3,10:22,False,3,25,113,269,Missed 3-pointer from 25 ft,GSW trails 53-59
2014-11-28,False,CHO,3,08:41,True,2,2,225,51,Made 2-pointer from 2 ft,GSW now trails 60-63
2014-11-28,False,CHO,3,05:03,False,3,27,386,272,Missed 3-pointer from 27 ft,GSW trails 66-74
2014-11-28,False,CHO,3,04:11,True,2,12,293,160,Made 2-pointer from 12 ft,GSW now trails 68-76
2014-11-28,False,CHO,3,03:47,False,2,9,240,138,Missed 2-pointer from 9 ft,GSW trails 68-76
2014-11-28,False,CHO,3,03:42,False,3,24,479,76,Missed 3-pointer from 24 ft,GSW trails 68-76
2014-11-28,False,CHO,3,03:15,False,3,25,387,253,Missed 3-pointer from 25 ft,GSW trails 68-76
2014-11-28,False,CHO,3,02:45,False,3,26,413,248,Missed 3-pointer from 26 ft,GSW trails 68-76
2014-11-28,False,CHO,3,00:21,False,3,25,230,297,Missed 3-pointer from 25 ft,GSW trails 72-80
2014-11-28,False,CHO,4,03:39,True,2,1,240,62,Made 2-pointer from 1 ft,GSW now leads 95-90
2014-11-28,False,CHO,4,02:34,True,2,1,247,61,Made 2-pointer from 1 ft,GSW now leads 97-90
2014-11-28,False,CHO,4,01:43,True,2,1,232,54,Made 2-pointer from 1 ft,GSW now leads 99-93
2014-11-30,False,DET,1,09:06,False,3,27,358,291,Missed 3-pointer from 27 ft,GSW trails 3-7
2014-11-30,False,DET,1,07:27,False,2,3,211,69,Missed 2-pointer from 3 ft,GSW trails 8-13
2014-11-30,False,DET,1,07:04,True,2,1,246,57,Made 2-pointer from 1 ft,GSW now trails 10-13
