date,home,vs,quarter,time_left,shot_made,shot_value,shot_distance,x,y,shot_description,game_score
2017-10-21,False,MEM,3,03:53,False,3,25,69,234,Missed 3-pointer from 25 ft,GSW trails 64-82
2017-10-21,False,MEM,3,03:24,True,3,25,226,307,Made 3-pointer from 25 ft,GSW now trails 67-82
2017-10-21,False,MEM,3,02:38,False,3,22,13,60,Missed 3-pointer from 22 ft,GSW trails 69-82
2017-10-21,False,MEM,4,03:15,False,3,28,330,323,Missed 3-pointer from 28 ft,GSW trails 90-102
2017-10-21,False,MEM,4,02:00,True,2,0,236,53,Made 2-pointer from 0 ft,GSW now trails 94-102
2017-10-21,False,MEM,4,01:09,True,3,25,300,296,Made 3-pointer from 25 ft,GSW now trails 97-105
2017-10-21,False,MEM,4,00:43,True,2,0,236,56,Made 2-pointer from 0 ft,GSW now trails 99-107
2017-10-23,False,DAL,1,09:29,True,2,21,394,198,Made 2-pointer from 21 ft,GSW now leads 9-6
2017-10-23,False,DAL,1,07:59,False,3,24,72,224,Missed 3-pointer from 24 ft,GSW leads 15-6
2017-10-23,False,DAL,1,06:59,False,3,26,414,249,Missed 3-pointer from 26 ft,GSW leads 17-6
2017-10-23,False,DAL,1,00:21,False,3,24,138,274,Missed 3-pointer from 24 ft,GSW leads 38-24
2017-10-23,False,DAL,2,06:59,True,3,23,7,45,Made 3-pointer from 23 ft,GSW now leads 51-39
2017-10-23,False,DAL,2,05:07,False,3,23,181,282,Missed 3-pointer from 23 ft,GSW leads 53-44
2017-10-23,False,DAL,2,02:58,True,2,3,272,69,Made 2-pointer from 3 ft,GSW now leads 59-50
2017-10-23,False,DAL,2,02:08,False,3,22,12,76,Missed 3-pointer from 22 ft,GSW leads 60-54
2017-10-23,False,DAL,2,00:24,False,3,25,420,237,Missed 3-pointer from 25 ft,GSW leads 65-62
2017-10-23,False,DAL,3,10:24,True,3,24,419,223,Made 3-pointer from 24 ft,GSW now leads 71-66
2017-10-23,False,DAL,3,04:43,True,2,12,221,173,Made 2-pointer from 12 ft,GSW now leads 89-77
2017-10-23,False,DAL,3,03:25,True,2,8,316,94,Made 2-pointer from 8 ft,GSW now leads 91-79
2017-10-23,False,DAL,3,03:09,False,3,28,140,317,Missed 3-pointer from 28 ft,GSW leads 91-79
2017-10-23,False,DAL,3,01:09,False,3,24,446,187,Missed 3-pointer from 24 ft,GSW leads 95-84
2017-10-23,False,DAL,3,00:07,True,2,22,395,207,Made 2-pointer from 22 ft,GSW now leads 99-84
2017-10-25,True,TOR,1,10:42,False,3,26,363,283,Missed 3-pointer from 26 ft,GSW tied 2-2
2017-10-25,True,TOR,1,07:34,False,2,6,221,108,Missed 2-pointer from 6 ft,GSW trails 11-14
2017-10-25,True,TOR,1,05:18,True,2,1,232,56,Made 2-pointer from 1 ft,GSW now leads 20-16
2017-10-25,True,TOR,1,03:52,False,3,25,124,281,Missed 3-pointer from 25 ft,GSW leads 23-20
2017-10-25,True,TOR,1,03:38,False,3,25,31,192,Missed 3-pointer from 25 ft,GSW leads 23-20
2017-10-25,True,TOR,1,02:55,True,2,18,319,215,Made 2-pointer from 18 ft,GSW now leads 25-20
2017-10-25,True,TOR,1,01:43,False,2,1,237,68,Missed 2-pointer from 1 ft,GSW leads 25-22
2017-10-25,True,TOR,1,00:05,False,3,26,400,256,Missed 3-pointer from 26 ft,GSW leads 27-26
2017-10-25,True,TOR,3,11:49,True,3,25,14,161,Made 3-pointer from 25 ft,GSW now leads 64-53
2017-10-25,True,TOR,3,08:24,True,2,2,237,74,Made 2-pointer from 2 ft,GSW now leads 73-61
2017-10-25,True,TOR,3,03:33,False,2,17,414,69,Missed 2-pointer from 17 ft,GSW leads 79-75
2017-10-25,True,TOR,3,02:40,True,2,2,227,67,Made 2-pointer from 2 ft,GSW now leads 83-77
2017-10-25,True,TOR,3,02:12,False,2,11,270,161,Missed 2-pointer from 11 ft,GSW leads 83-79
2017-10-25,True,TOR,3,01:17,True,3,22,18,37,Made 3-pointer from 22 ft,GSW now leads 88-82
2017-10-25,True,TOR,3,00:52,True,3,28,404,284,Made 3-pointer from 28 ft,GSW now leads 91-84
2017-10-25,True,TOR,3,00:28,False,3,26,84,264,Missed 3-pointer from 26 ft,GSW leads 91-86
2017-10-25,True,TOR,4,03:41,False,3,27,231,322,Missed 3-pointer from 27 ft,GSW trails 105-108
2017-10-25,True,TOR,4,03:05,False,3,25,94,265,Missed 3-pointer from 25 ft,GSW trails 105-108
2017-10-25,True,TOR,4,01:28,True,2,2,245,77,Made 2-pointer from 2 ft,GSW now trails 109-112
2017-10-25,True,TOR,4,00:32,True,3,25,150,293,Made 3-pointer from 25 ft,GSW now leads 115-112
2017-10-27,True,WAS,1,07:55,False,3,25,14,176,Missed 3-pointer from 25 ft,GSW trails 11-14
2017-10-27,True,WAS,1,06:46,True,2,12,239,170,Made 2-pointer from 12 ft,GSW now trails 13-18
2017-10-27,True,WAS,1,05:02,True,2,2,233,72,Made 2-pointer from 2 ft,GSW now trails 16-20
2017-10-27,True,WAS,1,04:38,False,3,25,11,162,Missed 3-pointer from 25 ft,GSW trails 16-20
2017-10-27,True,WAS,1,03:31,True,2,2,235,75,Made 2-pointer from 2 ft,GSW now trails 18-25
2017-10-27,True,WAS,1,03:02,True,2,14,179,177,Made 2-pointer from 14 ft,GSW now trails 20-28
2017-10-27,True,WAS,1,02:00,False,3,26,338,297,Missed 3-pointer from 26 ft,GSW trails 22-29
2017-10-27,True,WAS,1,01:03,True,3,26,360,287,Made 3-pointer from 26 ft,GSW now trails 27-29
2017-10-27,True,WAS,1,00:11,False,3,25,385,256,Missed 3-pointer from 25 ft,GSW trails 27-31
2017-10-27,True,WAS,2,04:45,False,3,25,172,298,Missed 3-pointer from 25 ft,GSW trails 43-53
2017-10-27,True,WAS,2,04:01,False,3,29,380,310,Missed 3-pointer from 29 ft,GSW trails 45-53
2017-10-27,True,WAS,2,02:08,False,3,23,471,60,Missed 3-pointer from 23 ft,GSW trails 47-61
2017-10-27,True,WAS,3,09:08,False,3,25,69,243,Missed 3-pointer from 25 ft,GSW trails 60-76
2017-10-27,True,WAS,3,08:06,False,2,1,224,61,Missed 2-pointer from 1 ft,GSW trails 60-78
2017-10-27,True,WAS,3,07:21,False,3,23,472,42,Missed 3-pointer from 23 ft,GSW trails 62-80
2017-10-27,True,WAS,3,04:40,False,2,2,245,70,Missed 2-pointer from 2 ft,GSW trails 69-84
2017-10-27,True,WAS,3,00:57,True,3,27,351,305,Made 3-pointer from 27 ft,GSW now trails 82-93
2017-10-27,True,WAS,3,00:29,True,3,25,110,269,Made 3-pointer from 25 ft,GSW now trails 85-95
2017-10-27,True,WAS,4,00:51,False,3,29,291,337,Missed 3-pointer from 29 ft,GSW leads 118-114
2017-10-29,True,DET,1,08:50,True,3,25,429,218,Made 3-pointer from 25 ft,GSW now leads 9-3
2017-10-29,True,DET,1,07:03,True,2,1,253,58,Made 2-pointer from 1 ft,GSW now leads 14-11
2017-10-29,True,DET,1,03:51,True,2,21,35,96,Made 2-pointer from 21 ft,GSW now leads 21-19
2017-10-29,True,DET,1,03:26,True,3,24,140,276,Made 3-pointer from 24 ft,GSW now leads 25-21
2017-10-29,True,DET,1,03:01,False,2,1,244,68,Missed 2-pointer from 1 ft,GSW leads 25-21
2017-10-29,True,DET,1,01:56,True,2,2,238,75,Made 2-pointer from 2 ft,GSW now leads 31-23
2017-10-29,True,DET,1,01:17,True,2,14,370,104,Made 2-pointer from 14 ft,GSW now leads 33-25
2017-10-29,True,DET,2,04:38,False,3,25,463,167,Missed 3-pointer from 25 ft,GSW trails 43-44
2017-10-29,True,DET,2,03:48,True,2,1,248,65,Made 2-pointer from 1 ft,GSW now leads 47-44
2017-10-29,True,DET,2,02:36,True,2,1,232,61,Made 2-pointer from 1 ft,GSW now leads 50-44
2017-10-29,True,DET,2,01:12,False,3,34,242,391,Missed 3-pointer from 34 ft,GSW leads 55-50
2017-10-29,True,DET,3,11:18,True,2,14,308,174,Made 2-pointer from 14 ft,GSW now leads 59-52
2017-10-29,True,DET,3,04:34,True,3,25,328,291,Made 3-pointer from 25 ft,GSW now leads 77-64
2017-10-29,True,DET,3,04:00,False,3,27,234,324,Missed 3-pointer from 27 ft,GSW leads 77-66
2017-10-29,True,DET,3,03:34,True,2,1,232,61,Made 2-pointer from 1 ft,GSW now leads 79-68
2017-10-29,True,DET,4,01:53,False,2,2,221,66,Missed 2-pointer from 2 ft,GSW trails 105-108
2017-10-29,True,DET,4,01:51,False,3,25,117,276,Missed 3-pointer from 25 ft,GSW trails 105-108
2017-10-30,False,LAC,1,10:36,False,3,22,11,42,Missed 3-pointer from 22 ft,GSW trails 0-2
2017-10-30,False,LAC,1,07:08,True,3,23,9,25,Made 3-pointer from 23 ft,GSW now trails 11-13
2017-10-30,False,LAC,1,05:43,True,3,24,374,257,Made 3-pointer from 24 ft,GSW now tied 16-16
2017-10-30,False,LAC,1,02:18,False,3,22,19,89,Missed 3-pointer from 22 ft,GSW leads 24-20
2017-10-30,False,LAC,1,00:07,False,3,24,403,236,Missed 3-pointer from 24 ft,GSW leads 32-28
2017-10-30,False,LAC,2,01:23,False,3,26,163,307,Missed 3-pointer from 26 ft,GSW leads 68-55
2017-10-30,False,LAC,2,01:17,True,3,25,316,294,Made 3-pointer from 25 ft,GSW now leads 71-55
2017-10-30,False,LAC,2,00:28,True,2,1,235,67,Made 2-pointer from 1 ft,GSW now leads 74-57
2017-10-30,False,LAC,3,09:05,False,2,2,247,69,Missed 2-pointer from 2 ft,GSW leads 76-63
2017-10-30,False,LAC,3,05:58,True,3,23,7,58,Made 3-pointer from 23 ft,GSW now leads 85-73
2017-10-30,False,LAC,3,04:47,True,2,13,205,185,Made 2-pointer from 13 ft,GSW now leads 90-76
2017-10-30,False,LAC,3,03:53,True,3,25,394,251,Made 3-pointer from 25 ft,GSW now leads 93-81
2017-10-30,False,LAC,3,01:18,True,3,26,75,256,Made 3-pointer from 26 ft,GSW now leads 101-82
2017-10-30,False,LAC,3,00:01,True,3,25,252,307,Made 3-pointer from 25 ft,GSW now leads 107-86
2017-11-02,False,SAS,1,08:18,False,3,24,458,170,Missed 3-pointer from 24 ft,GSW trails 9-15
2017-11-02,False,SAS,1,04:01,False,2,7,310,72,Missed 2-pointer from 7 ft,GSW trails 12-25
2017-11-02,False,SAS,1,01:14,True,2,2,243,74,Made 2-pointer from 2 ft,GSW now trails 18-31
2017-11-02,False,SAS,1,00:42,True,3,25,327,289,Made 3-pointer from 25 ft,GSW now trails 21-33
2017-11-02,False,SAS,1,00:03,True,3,24,469,125,Made 3-pointer from 24 ft,GSW now trails 24-33
2017-11-02,False,SAS,2,04:17,True,3,25,338,281,Made 3-pointer from 25 ft,GSW now trails 38-51
2017-11-02,False,SAS,2,02:21,True,2,3,247,80,Made 2-pointer from 3 ft,GSW now trails 43-52
2017-11-02,False,SAS,3,08:41,True,2,16,275,209,Made 2-pointer from 16 ft,GSW now leads 63-61
2017-11-02,False,SAS,3,05:22,False,2,1,222,50,Missed 2-pointer from 1 ft,GSW leads 72-67
2017-11-02,False,SAS,3,05:14,False,2,11,148,113,Missed 2-pointer from 11 ft,GSW leads 72-67
2017-11-02,False,SAS,3,03:07,False,2,21,295,262,Missed 2-pointer from 21 ft,GSW leads 76-72
2017-11-02,False,SAS,3,02:54,True,2,1,237,63,Made 2-pointer from 1 ft,GSW now leads 78-72
2017-11-02,False,SAS,3,01:58,False,2,18,82,154,Missed 2-pointer from 18 ft,GSW leads 78-76
2017-11-04,False,DEN,1,09:13,False,3,25,169,293,Missed 3-pointer from 25 ft,GSW leads 10-2
2017-11-04,False,DEN,1,08:20,False,2,17,219,219,Missed 2-pointer from 17 ft,GSW leads 10-2
2017-11-04,False,DEN,1,04:50,True,2,12,349,116,Made 2-pointer from 12 ft,GSW now leads 24-14
2017-11-04,False,DEN,1,04:09,False,2,10,276,149,Missed 2-pointer from 10 ft,GSW leads 24-14
2017-11-04,False,DEN,2,05:20,False,3,26,410,253,Missed 3-pointer from 26 ft,GSW trails 39-42
2017-11-04,False,DEN,2,03:39,True,3,24,403,239,Made 3-pointer from 24 ft,GSW now trails 46-47
2017-11-04,False,DEN,2,02:35,True,3,23,476,76,Made 3-pointer from 23 ft,GSW now leads 51-49
2017-11-04,False,DEN,2,02:15,False,3,26,100,276,Missed 3-pointer from 26 ft,GSW leads 51-49
2017-11-04,False,DEN,3,07:01,True,3,24,3,92,Made 3-pointer from 24 ft,GSW now leads 79-59
2017-11-04,False,DEN,3,06:13,True,3,24,320,283,Made 3-pointer from 24 ft,GSW now leads 84-59
2017-11-04,False,DEN,3,05:08,False,3,25,441,203,Missed 3-pointer from 25 ft,GSW leads 87-63
2017-11-04,False,DEN,3,02:42,False,3,25,239,302,Missed 3-pointer from 25 ft,GSW leads 94-71
2017-11-04,False,DEN,3,01:52,True,2,14,354,134,Made 2-pointer from 14 ft,GSW now leads 96-72
2017-11-04,False,DEN,3,01:30,True,3,26,109,276,Made 3-pointer from 26 ft,GSW now leads 99-72
2017-11-06,True,MIA,1,10:11,False,2,15,128,161,Missed 2-pointer from 15 ft,GSW leads 5-0
2017-11-06,True,MIA,1,07:09,False,3,29,156,330,Missed 3-pointer from 29 ft,GSW leads 8-4
2017-11-06,True,MIA,1,04:52,False,2,7,233,129,Missed 2-pointer from 7 ft,GSW leads 10-8
2017-11-06,True,MIA,1,04:42,False,2,19,46,63,Missed 2-pointer from 19 ft,GSW leads 10-8
2017-11-06,True,MIA,1,02:00,False,2,10,239,154,Missed 2-pointer from 10 ft,GSW trails 15-21
2017-11-06,True,MIA,1,01:03,False,3,26,266,309,Missed 3-pointer from 26 ft,GSW trails 17-21
2017-11-06,True,MIA,1,00:03,True,2,3,232,84,Made 2-pointer from 3 ft,GSW now leads 22-21
2017-11-06,True,MIA,2,05:43,False,3,25,298,297,Missed 3-pointer from 25 ft,GSW trails 29-32
2017-11-06,True,MIA,2,04:31,False,3,26,11,175,Missed 3-pointer from 26 ft,GSW leads 33-32
2017-11-06,True,MIA,3,09:55,True,3,25,112,272,Made 3-pointer from 25 ft,GSW now leads 60-40
2017-11-06,True,MIA,3,07:59,False,2,2,234,74,Missed 2-pointer from 2 ft,GSW leads 60-45
2017-11-06,True,MIA,3,05:34,True,2,15,338,171,Made 2-pointer from 15 ft,GSW now leads 67-52
2017-11-06,True,MIA,3,04:42,False,3,25,50,217,Missed 3-pointer from 25 ft,GSW leads 67-54
2017-11-06,True,MIA,3,03:48,False,3,25,334,292,Missed 3-pointer from 25 ft,GSW leads 69-54
2017-11-06,True,MIA,3,02:21,False,2,3,240,84,Missed 2-pointer from 3 ft,GSW leads 71-54
2017-11-06,True,MIA,3,00:52,True,2,12,121,97,Made 2-pointer from 12 ft,GSW now leads 75-57
2017-11-06,True,MIA,3,00:15,False,3,24,137,271,Missed 3-pointer from 24 ft,GSW leads 75-57
2017-11-06,True,MIA,4,04:37,False,2,2,246,70,Missed 2-pointer from 2 ft,GSW leads 87-70
2017-11-06,True,MIA,4,04:07,True,3,25,124,279,Made 3-pointer from 25 ft,GSW now leads 90-70
2017-11-08,True,MIN,1,06:22,True,2,11,256,165,Made 2-pointer from 11 ft,GSW now trails 7-10
2017-11-08,True,MIN,1,04:51,False,2,19,148,219,Missed 2-pointer from 19 ft,GSW tied 12-12
2017-11-08,True,MIN,1,03:50,False,2,18,112,184,Missed 2-pointer from 18 ft,GSW trails 12-14
2017-11-08,True,MIN,1,03:10,False,3,25,233,309,Missed 3-pointer from 25 ft,GSW trails 12-16
2017-11-08,True,MIN,1,00:12,True,3,25,369,270,Made 3-pointer from 25 ft,GSW now tied 22-22
2017-11-08,True,MIN,2,04:48,False,2,0,235,58,Missed 2-pointer from 0 ft,GSW leads 40-35
2017-11-08,True,MIN,2,04:26,False,3,25,254,309,Missed 3-pointer from 25 ft,GSW leads 40-37
2017-11-08,True,MIN,2,02:46,True,2,22,289,266,Made 2-pointer from 22 ft,GSW now leads 44-42
2017-11-08,True,MIN,2,01:39,True,3,26,77,265,Made 3-pointer from 26 ft,GSW now leads 49-44
2017-11-08,True,MIN,2,01:20,True,2,14,173,177,Made 2-pointer from 14 ft,GSW now leads 51-46
2017-11-08,True,MIN,2,00:03,False,3,25,370,270,Missed 3-pointer from 25 ft,GSW leads 51-50
2017-11-08,True,MIN,3,10:51,True,2,9,336,38,Made 2-pointer from 9 ft,GSW now leads 54-53
2017-11-08,True,MIN,3,10:09,False,3,24,85,245,Missed 3-pointer from 24 ft,GSW leads 54-53
2017-11-08,True,MIN,3,08:49,True,2,15,247,200,Made 2-pointer from 15 ft,GSW now leads 60-56
2017-11-08,True,MIN,3,05:30,False,3,26,356,286,Missed 3-pointer from 26 ft,GSW leads 72-66
2017-11-08,True,MIN,3,04:03,False,2,2,225,69,Missed 2-pointer from 2 ft,GSW leads 76-66
2017-11-11,True,PHI,1,09:26,False,3,23,9,34,Missed 3-pointer from 23 ft,GSW tied 7-7
2017-11-11,True,PHI,1,04:36,True,3,25,35,195,Made 3-pointer from 25 ft,GSW now leads 20-15
2017-11-11,True,PHI,1,03:42,False,2,16,137,179,Missed 2-pointer from 16 ft,GSW leads 22-19
2017-11-11,True,PHI,1,00:04,False,3,24,430,212,Missed 3-pointer from 24 ft,GSW leads 32-28
2017-11-11,True,PHI,2,05:53,True,3,26,298,310,Made 3-pointer from 26 ft,GSW now trails 46-47
2017-11-11,True,PHI,2,04:56,True,2,20,83,186,Made 2-pointer from 20 ft,GSW now leads 50-49
2017-11-11,True,PHI,2,01:14,False,2,18,132,200,Missed 2-pointer from 18 ft,GSW trails 56-61
2017-11-11,True,PHI,3,11:22,True,2,17,237,224,Made 2-pointer from 17 ft,GSW now leads 67-66
2017-11-11,True,PHI,3,08:36,False,3,26,222,314,Missed 3-pointer from 26 ft,GSW leads 72-69
2017-11-11,True,PHI,3,02:55,True,3,28,43,249,Made 3-pointer from 28 ft,GSW now leads 91-78
2017-11-11,True,PHI,3,02:13,False,3,25,173,299,Missed 3-pointer from 25 ft,GSW leads 94-80
2017-11-11,True,PHI,3,01:17,False,3,25,378,265,Missed 3-pointer from 25 ft,GSW leads 96-80
2017-11-16,False,BOS,1,08:00,True,3,26,162,307,Made 3-pointer from 26 ft,GSW now leads 13-6
2017-11-16,False,BOS,1,06:46,False,3,26,104,274,Missed 3-pointer from 26 ft,GSW leads 15-8
2017-11-16,False,BOS,1,04:30,False,2,15,305,187,Missed 2-pointer from 15 ft,GSW leads 19-15
2017-11-16,False,BOS,1,02:56,False,2,1,234,66,Missed 2-pointer from 1 ft,GSW leads 21-15
2017-11-16,False,BOS,1,01:42,False,3,28,340,318,Missed 3-pointer from 28 ft,GSW leads 24-18
2017-11-16,False,BOS,2,05:48,False,2,8,198,124,Missed 2-pointer from 8 ft,GSW leads 42-27
2017-11-16,False,BOS,2,03:30,False,2,20,340,230,Missed 2-pointer from 20 ft,GSW leads 45-33
2017-11-16,False,BOS,2,00:52,False,3,26,111,282,Missed 3-pointer from 26 ft,GSW leads 47-42
2017-11-16,False,BOS,3,02:42,False,3,25,104,266,Missed 3-pointer from 25 ft,GSW leads 66-61
2017-11-16,False,BOS,4,06:38,True,2,0,244,55,Made 2-pointer from 0 ft,GSW now leads 76-74
2017-11-16,False,BOS,4,04:41,True,3,24,119,267,Made 3-pointer from 24 ft,GSW now leads 81-77
2017-11-16,False,BOS,4,04:02,False,3,24,48,203,Missed 3-pointer from 24 ft,GSW leads 81-79
2017-11-16,False,BOS,4,02:21,False,3,25,433,209,Missed 3-pointer from 25 ft,GSW trails 85-86
2017-11-16,False,BOS,4,00:04,False,3,24,367,261,Missed 3-pointer from 24 ft,GSW trails 88-92
2017-11-18,False,PHI,1,11:14,False,2,22,342,252,Missed 2-pointer from 22 ft,GSW trails 0-2
2017-11-18,False,PHI,1,10:50,True,2,2,265,62,Made 2-pointer from 2 ft,GSW now leads 4-2
2017-11-18,False,PHI,1,09:00,False,2,12,368,33,Missed 2-pointer from 12 ft,GSW trails 9-13
2017-11-18,False,PHI,1,06:08,False,3,27,376,289,Missed 3-pointer from 27 ft,GSW trails 14-24
2017-11-18,False,PHI,1,05:48,True,2,18,185,223,Made 2-pointer from 18 ft,GSW now trails 16-26
2017-11-18,False,PHI,1,04:13,True,2,19,117,196,Made 2-pointer from 19 ft,GSW now trails 20-33
2017-11-18,False,PHI,1,03:26,False,2,21,77,195,Missed 2-pointer from 21 ft,GSW trails 20-38
2017-11-18,False,PHI,1,01:58,True,2,19,119,198,Made 2-pointer from 19 ft,GSW now trails 26-42
2017-11-18,False,PHI,1,01:23,False,2,7,200,115,Missed 2-pointer from 7 ft,GSW trails 26-45
2017-11-18,False,PHI,1,00:41,True,2,14,229,194,Made 2-pointer from 14 ft,GSW now trails 28-45
2017-11-18,False,PHI,1,00:00,False,3,29,241,346,Missed 3-pointer from 29 ft,GSW trails 28-47
2017-11-18,False,PHI,2,05:25,False,3,25,85,257,Missed 3-pointer from 25 ft,GSW trails 40-56
2017-11-18,False,PHI,2,04:12,False,2,12,233,177,Missed 2-pointer from 12 ft,GSW trails 42-60
2017-11-18,False,PHI,2,00:42,False,3,27,146,307,Missed 3-pointer from 27 ft,GSW trails 50-72
2017-11-18,False,PHI,3,11:11,True,2,21,328,244,Made 2-pointer from 21 ft,GSW now trails 54-76
2017-11-18,False,PHI,3,09:38,True,3,26,100,279,Made 3-pointer from 26 ft,GSW now trails 60-76
2017-11-18,False,PHI,3,07:56,True,2,20,312,243,Made 2-pointer from 20 ft,GSW now trails 68-82
2017-11-18,False,PHI,3,04:40,True,3,25,334,282,Made 3-pointer from 25 ft,GSW now trails 80-87
2017-11-18,False,PHI,3,01:59,True,3,27,381,291,Made 3-pointer from 27 ft,GSW now trails 88-89
2017-11-18,False,PHI,3,01:22,False,2,18,345,200,Missed 2-pointer from 18 ft,GSW leads 91-89
2017-11-18,False,PHI,3,00:48,True,3,28,346,316,Made 3-pointer from 28 ft,GSW now leads 97-89
2017-11-18,False,PHI,4,03:19,False,3,26,382,268,Missed 3-pointer from 26 ft,GSW leads 117-105
2017-11-19,False,BRK,1,09:35,True,2,16,323,188,Made 2-pointer from 16 ft,GSW now trails 4-5
2017-11-19,False,BRK,1,07:17,False,3,28,360,303,Missed 3-pointer from 28 ft,GSW trails 8-10
2017-11-19,False,BRK,1,06:08,True,2,20,205,256,Made 2-pointer from 20 ft,GSW now leads 12-10
2017-11-19,False,BRK,1,05:49,True,2,2,245,71,Made 2-pointer from 2 ft,GSW now leads 14-10
2017-11-19,False,BRK,1,04:53,False,2,14,144,156,Missed 2-pointer from 14 ft,GSW leads 16-12
2017-11-19,False,BRK,1,02:34,True,3,25,280,306,Made 3-pointer from 25 ft,GSW now leads 26-17
2017-11-19,False,BRK,1,01:51,True,3,24,291,290,Made 3-pointer from 24 ft,GSW now leads 29-17
