date,home,vs,quarter,time_left,shot_made,shot_value,shot_distance,x,y,shot_description,game_score
2009-10-30,False,PHO,4,10:14,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW trails 75-94
2009-10-30,False,PHO,4,09:06,True,2,11,335,98,Made 2-pointer from 11 ft,GSW now trails 79-99
2009-10-30,False,PHO,4,07:23,True,3,25,241,297,Made 3-pointer from 25 ft,GSW now trails 84-104
2009-11-04,True,MEM,1,09:30,True,3,25,367,266,Made 3-pointer from 25 ft,GSW now leads 7-4
2009-11-04,True,MEM,1,06:06,False,2,1,235,57,Missed 2-pointer from 1 ft,GSW leads 13-11
2009-11-04,True,MEM,1,01:49,True,2,19,394,158,Made 2-pointer from 19 ft,GSW now trails 17-26
2009-11-04,True,MEM,1,00:55,False,2,6,296,64,Missed 2-pointer from 6 ft,GSW trails 17-29
2009-11-04,True,MEM,2,11:11,False,3,26,240,308,Missed 3-pointer from 26 ft,GSW trails 21-29
2009-11-04,True,MEM,3,04:54,True,2,2,236,65,Made 2-pointer from 2 ft,GSW now leads 77-72
2009-11-06,True,LAC,1,10:45,False,2,18,419,94,Missed 2-pointer from 18 ft,GSW trails 1-3
2009-11-06,True,LAC,1,04:44,False,2,19,120,196,Missed 2-pointer from 19 ft,GSW trails 12-20
2009-11-06,True,LAC,1,04:15,False,2,16,154,184,Missed 2-pointer from 16 ft,GSW trails 12-20
2009-11-06,True,LAC,3,10:21,True,2,2,233,73,Made 2-pointer from 2 ft,GSW now trails 47-63
2009-11-06,True,LAC,3,07:12,False,3,29,430,264,Missed 3-pointer from 29 ft,GSW trails 54-66
2009-11-08,False,SAC,2,01:18,True,3,25,181,292,Made 3-pointer from 25 ft,GSW now trails 54-60
2009-11-08,False,SAC,2,00:44,False,2,15,378,100,Missed 2-pointer from 15 ft,GSW trails 54-62
2009-11-08,False,SAC,3,01:40,False,3,25,222,302,Missed 3-pointer from 25 ft,GSW trails 75-90
2009-11-08,False,SAC,3,00:47,False,2,13,370,51,Missed 2-pointer from 13 ft,GSW trails 75-92
2009-11-08,False,SAC,3,00:12,True,2,18,378,163,Made 2-pointer from 18 ft,GSW now trails 77-94
2009-11-08,False,SAC,4,05:38,False,2,7,191,100,Missed 2-pointer from 7 ft,GSW trails 87-108
2009-11-08,False,SAC,4,01:48,True,2,19,117,195,Made 2-pointer from 19 ft,GSW now trails 99-116
2009-11-08,False,SAC,4,01:20,True,2,18,175,214,Made 2-pointer from 18 ft,GSW now trails 101-116
2009-11-09,True,MIN,1,09:34,False,2,16,83,69,Missed 2-pointer from 16 ft,GSW tied 7-7
2009-11-09,True,MIN,2,05:11,False,3,27,274,315,Missed 3-pointer from 27 ft,GSW leads 51-44
2009-11-09,True,MIN,2,01:42,True,2,16,400,75,Made 2-pointer from 16 ft,GSW now leads 63-53
2009-11-09,True,MIN,2,00:35,False,2,1,233,62,Missed 2-pointer from 1 ft,GSW leads 67-55
2009-11-09,True,MIN,3,03:09,False,2,3,247,80,Missed 2-pointer from 3 ft,GSW leads 98-73
2009-11-09,True,MIN,3,03:09,True,3,29,427,275,Made 3-pointer from 29 ft,GSW now leads 111-77
2009-11-09,True,MIN,4,05:33,False,2,18,369,181,Missed 2-pointer from 18 ft,GSW leads 124-89
2009-11-09,True,MIN,4,05:33,False,2,17,74,51,Missed 2-pointer from 17 ft,GSW leads 146-103
2009-11-11,False,IND,2,04:58,True,2,1,247,48,Made 2-pointer from 1 ft,GSW now trails 45-53
2009-11-11,False,IND,2,03:52,False,2,19,324,225,Missed 2-pointer from 19 ft,GSW trails 47-57
2009-11-11,False,IND,4,06:55,True,2,23,217,275,Made 2-pointer from 23 ft,GSW now trails 80-93
2009-11-11,False,IND,4,04:23,False,3,26,66,244,Missed 3-pointer from 26 ft,GSW trails 86-97
2009-11-11,False,IND,4,03:58,False,2,0,240,53,Missed 2-pointer from 0 ft,GSW trails 86-97
2009-11-11,False,IND,4,01:25,True,2,21,28,36,Made 2-pointer from 21 ft,GSW now trails 94-102
2009-11-11,False,IND,4,01:25,False,3,25,-8,37,Missed 3-pointer from 25 ft,GSW trails 94-106
2009-11-14,False,MIL,1,00:22,True,2,14,173,173,Made 2-pointer from 14 ft,GSW now leads 30-21
2009-11-14,False,MIL,2,11:48,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now leads 32-21
2009-11-14,False,MIL,2,11:00,False,2,13,369,69,Missed 2-pointer from 13 ft,GSW leads 32-23
2009-11-14,False,MIL,2,09:43,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW leads 36-23
2009-11-14,False,MIL,2,09:12,True,3,23,465,48,Made 3-pointer from 23 ft,GSW now leads 39-26
2009-11-14,False,MIL,3,03:19,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now trails 74-78
2009-11-14,False,MIL,3,02:26,True,2,14,225,187,Made 2-pointer from 14 ft,GSW now trails 76-82
2009-11-14,False,MIL,3,00:55,True,3,29,98,307,Made 3-pointer from 29 ft,GSW now trails 79-87
2009-11-14,False,MIL,4,07:17,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW trails 98-103
2009-11-17,False,CLE,1,11:32,True,2,18,129,187,Made 2-pointer from 18 ft,GSW now leads 2-0
2009-11-17,False,CLE,1,08:34,False,3,25,394,250,Missed 3-pointer from 25 ft,GSW leads 10-9
2009-11-17,False,CLE,1,06:10,True,2,1,249,51,Made 2-pointer from 1 ft,GSW now leads 19-18
2009-11-17,False,CLE,2,00:37,True,2,1,229,51,Made 2-pointer from 1 ft,GSW now trails 55-64
2009-11-17,False,CLE,3,06:06,False,3,24,468,133,Missed 3-pointer from 24 ft,GSW trails 65-80
2009-11-17,False,CLE,3,02:10,True,2,1,233,61,Made 2-pointer from 1 ft,GSW now trails 74-83
2009-11-17,False,CLE,3,01:19,True,3,24,479,57,Made 3-pointer from 24 ft,GSW now trails 77-85
2009-11-17,False,CLE,3,00:00,False,3,35,74,362,Missed 3-pointer from 35 ft,GSW trails 79-90
2009-11-17,False,CLE,4,11:08,True,3,25,-2,128,Made 3-pointer from 25 ft,GSW now trails 85-92
2009-11-17,False,CLE,4,09:26,False,3,25,203,297,Missed 3-pointer from 25 ft,GSW trails 87-92
2009-11-18,False,BOS,1,10:24,False,2,19,249,240,Missed 2-pointer from 19 ft,GSW trails 2-6
2009-11-18,False,BOS,1,05:46,False,2,1,238,59,Missed 2-pointer from 1 ft,GSW trails 13-17
2009-11-18,False,BOS,2,10:56,True,3,25,6,149,Made 3-pointer from 25 ft,GSW now tied 28-28
2009-11-18,False,BOS,2,07:45,True,2,1,235,57,Made 2-pointer from 1 ft,GSW now trails 35-37
2009-11-18,False,BOS,2,07:12,True,2,18,252,226,Made 2-pointer from 18 ft,GSW now trails 37-39
2009-11-18,False,BOS,2,06:46,False,3,25,102,258,Missed 3-pointer from 25 ft,GSW trails 37-39
2009-11-18,False,BOS,2,01:00,False,3,25,372,263,Missed 3-pointer from 25 ft,GSW trails 45-49
2009-11-18,False,BOS,4,09:12,False,2,23,353,255,Missed 2-pointer from 23 ft,GSW trails 72-86
2009-11-18,False,BOS,4,07:45,True,2,9,315,98,Made 2-pointer from 9 ft,GSW now trails 76-86
2009-11-18,False,BOS,4,07:10,False,3,25,255,300,Missed 3-pointer from 25 ft,GSW trails 76-88
2009-11-20,True,POR,1,08:35,False,3,27,408,259,Missed 3-pointer from 27 ft,GSW trails 7-10
2009-11-20,True,POR,1,05:29,True,3,27,85,270,Made 3-pointer from 27 ft,GSW now trails 18-20
2009-11-20,True,POR,2,09:31,False,2,16,373,139,Missed 2-pointer from 16 ft,GSW trails 31-42
2009-11-20,True,POR,2,04:30,False,2,18,323,212,Missed 2-pointer from 18 ft,GSW trails 40-48
2009-11-20,True,POR,2,01:29,True,3,27,106,285,Made 3-pointer from 27 ft,GSW now leads 54-50
2009-11-20,True,POR,3,10:11,False,2,19,299,233,Missed 2-pointer from 19 ft,GSW leads 60-52
2009-11-20,True,POR,3,07:34,True,2,19,271,239,Made 2-pointer from 19 ft,GSW now leads 66-58
2009-11-20,True,POR,3,01:37,False,2,16,134,174,Missed 2-pointer from 16 ft,GSW leads 79-71
2009-11-20,True,POR,4,06:16,False,2,7,236,124,Missed 2-pointer from 7 ft,GSW leads 96-83
2009-11-24,False,DAL,1,10:14,False,3,25,312,288,Missed 3-pointer from 25 ft,GSW trails 3-6
2009-11-24,False,DAL,1,04:43,True,2,12,167,139,Made 2-pointer from 12 ft,GSW now trails 14-15
2009-11-24,False,DAL,2,10:02,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now leads 32-30
2009-11-24,False,DAL,2,07:16,False,2,17,98,139,Missed 2-pointer from 17 ft,GSW tied 36-36
2009-11-24,False,DAL,2,04:28,True,3,25,436,212,Made 3-pointer from 25 ft,GSW now leads 44-40
2009-11-24,False,DAL,2,02:29,False,2,19,264,242,Missed 2-pointer from 19 ft,GSW leads 46-43
2009-11-24,False,DAL,2,01:59,False,3,23,14,86,Missed 3-pointer from 23 ft,GSW leads 46-45
2009-11-24,False,DAL,3,02:06,False,2,18,102,160,Missed 2-pointer from 18 ft,GSW trails 73-77
2009-11-24,False,DAL,4,04:01,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW trails 96-98
2009-11-24,False,DAL,4,03:51,True,2,19,200,236,Made 2-pointer from 19 ft,GSW now tied 98-98
2009-11-24,False,DAL,4,02:21,True,3,24,58,209,Made 3-pointer from 24 ft,GSW now leads 103-100
2009-11-24,False,DAL,4,01:08,True,2,9,315,106,Made 2-pointer from 9 ft,GSW now leads 107-103
2009-11-25,False,SAS,1,11:02,True,3,25,416,228,Made 3-pointer from 25 ft,GSW now leads 5-3
2009-11-25,False,SAS,1,09:54,False,3,27,398,263,Missed 3-pointer from 27 ft,GSW trails 5-7
2009-11-25,False,SAS,1,08:49,False,2,16,82,36,Missed 2-pointer from 16 ft,GSW trails 10-11
2009-11-25,False,SAS,1,06:18,False,2,17,137,182,Missed 2-pointer from 17 ft,GSW trails 16-17
2009-11-25,False,SAS,2,03:38,False,2,4,280,61,Missed 2-pointer from 4 ft,GSW leads 53-50
2009-11-25,False,SAS,2,02:46,False,3,22,19,75,Missed 3-pointer from 22 ft,GSW leads 55-52
2009-11-25,False,SAS,2,00:35,False,2,16,242,212,Missed 2-pointer from 16 ft,GSW trails 57-58
2009-11-25,False,SAS,3,11:12,False,2,7,176,83,Missed 2-pointer from 7 ft,GSW trails 60-62
2009-11-25,False,SAS,3,11:09,True,2,2,246,64,Made 2-pointer from 2 ft,GSW now tied 62-62
2009-11-25,False,SAS,3,10:49,False,2,16,107,138,Missed 2-pointer from 16 ft,GSW tied 62-62
2009-11-25,False,SAS,3,08:41,True,2,19,203,233,Made 2-pointer from 19 ft,GSW now leads 70-67
2009-11-25,False,SAS,3,06:57,False,2,16,253,214,Missed 2-pointer from 16 ft,GSW trails 70-71
2009-11-25,False,SAS,4,04:00,True,2,21,35,50,Made 2-pointer from 21 ft,GSW now trails 98-110
2009-11-25,False,SAS,4,02:52,False,2,2,222,67,Missed 2-pointer from 2 ft,GSW trails 100-112
2009-11-25,False,SAS,4,01:48,True,2,16,129,162,Made 2-pointer from 16 ft,GSW now trails 104-116
2009-11-25,False,SAS,4,00:43,False,3,26,465,179,Missed 3-pointer from 26 ft,GSW trails 104-116
2009-11-28,True,LAL,1,09:37,True,2,18,104,163,Made 2-pointer from 18 ft,GSW now trails 7-9
2009-11-28,True,LAL,1,04:02,False,2,15,384,70,Missed 2-pointer from 15 ft,GSW trails 16-23
2009-11-28,True,LAL,2,07:45,False,3,26,343,289,Missed 3-pointer from 26 ft,GSW trails 25-42
2009-11-28,True,LAL,2,06:49,True,3,27,172,311,Made 3-pointer from 27 ft,GSW now trails 30-44
2009-11-28,True,LAL,2,06:26,True,2,6,240,111,Made 2-pointer from 6 ft,GSW now trails 32-47
2009-11-28,True,LAL,2,05:23,False,3,23,14,106,Missed 3-pointer from 23 ft,GSW trails 35-50
2009-11-28,True,LAL,2,04:53,True,2,16,203,206,Made 2-pointer from 16 ft,GSW now trails 37-52
2009-11-28,True,LAL,2,04:32,False,2,18,279,228,Missed 2-pointer from 18 ft,GSW trails 37-52
2009-11-28,True,LAL,2,04:32,False,2,12,126,72,Missed 2-pointer from 12 ft,GSW trails 50-60
2009-11-28,True,LAL,3,06:24,False,3,23,473,45,Missed 3-pointer from 23 ft,GSW trails 62-78
2009-11-28,True,LAL,3,03:37,False,3,27,397,264,Missed 3-pointer from 27 ft,GSW trails 68-87
2009-11-28,True,LAL,4,06:38,False,2,19,269,234,Missed 2-pointer from 19 ft,GSW trails 81-108
2009-11-28,True,LAL,4,05:26,False,2,5,277,84,Missed 2-pointer from 5 ft,GSW trails 83-109
2009-11-28,True,LAL,4,03:53,False,2,5,203,86,Missed 2-pointer from 5 ft,GSW trails 85-118
2009-11-28,True,LAL,4,01:13,True,2,17,335,193,Made 2-pointer from 17 ft,GSW now trails 95-123
2009-11-30,True,IND,1,10:25,False,2,6,246,113,Missed 2-pointer from 6 ft,GSW leads 2-0
2009-11-30,True,IND,1,06:49,False,2,19,274,237,Missed 2-pointer from 19 ft,GSW trails 9-11
2009-11-30,True,IND,3,11:34,False,3,26,332,292,Missed 3-pointer from 26 ft,GSW trails 51-60
2009-11-30,True,IND,4,01:32,True,2,21,372,209,Made 2-pointer from 21 ft,GSW now leads 121-105
2009-11-30,True,IND,4,00:18,True,3,27,301,313,Made 3-pointer from 27 ft,GSW now leads 126-107
2009-12-01,False,DEN,1,10:53,False,3,25,35,189,Missed 3-pointer from 25 ft,GSW trails 2-4
2009-12-01,False,DEN,1,09:04,False,2,18,208,228,Missed 2-pointer from 18 ft,GSW tied 6-6
2009-12-01,False,DEN,1,08:34,True,2,21,328,237,Made 2-pointer from 21 ft,GSW now leads 8-6
2009-12-01,False,DEN,2,10:21,False,3,25,368,266,Missed 3-pointer from 25 ft,GSW leads 33-31
2009-12-01,False,DEN,2,00:16,True,3,25,200,298,Made 3-pointer from 25 ft,GSW now trails 55-67
2009-12-01,False,DEN,3,11:13,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now trails 57-71
2009-12-01,False,DEN,3,08:07,True,3,24,86,235,Made 3-pointer from 24 ft,GSW now trails 64-83
2009-12-01,False,DEN,3,07:46,False,2,21,74,172,Missed 2-pointer from 21 ft,GSW trails 64-84
2009-12-01,False,DEN,3,05:48,False,2,11,325,123,Missed 2-pointer from 11 ft,GSW trails 66-90
2009-12-01,False,DEN,3,03:06,False,3,26,167,298,Missed 3-pointer from 26 ft,GSW trails 73-97
2009-12-01,False,DEN,3,00:39,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW trails 81-107
2009-12-01,False,DEN,3,00:39,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW trails 81-107
2009-12-01,False,DEN,4,05:08,False,3,25,394,243,Missed 3-pointer from 25 ft,GSW trails 98-119
2009-12-01,False,DEN,4,03:12,False,2,22,373,225,Missed 2-pointer from 22 ft,GSW trails 103-125
2009-12-03,True,HOU,1,11:12,False,2,16,143,179,Missed 2-pointer from 16 ft,GSW tied 0-0
2009-12-03,True,HOU,1,08:47,True,3,23,9,51,Made 3-pointer from 23 ft,GSW now leads 8-6
2009-12-03,True,HOU,1,04:05,False,2,10,191,136,Missed 2-pointer from 10 ft,GSW leads 19-14
2009-12-03,True,HOU,1,03:37,False,3,24,30,173,Missed 3-pointer from 24 ft,GSW leads 19-16
2009-12-03,True,HOU,3,09:52,True,2,7,260,122,Made 2-pointer from 7 ft,GSW now trails 61-62
2009-12-03,True,HOU,3,07:33,False,3,26,227,311,Missed 3-pointer from 26 ft,GSW leads 69-67
2009-12-03,True,HOU,4,10:02,True,2,5,206,80,Made 2-pointer from 5 ft,GSW now leads 95-87
2009-12-03,True,HOU,4,07:17,True,2,17,380,144,Made 2-pointer from 17 ft,GSW now leads 101-92
2009-12-05,True,ORL,1,10:46,True,2,20,312,237,Made 2-pointer from 20 ft,GSW now trails 2-5
2009-12-05,True,ORL,1,09:51,True,2,20,387,181,Made 2-pointer from 20 ft,GSW now trails 4-11
2009-12-05,True,ORL,1,08:13,True,2,22,260,270,Made 2-pointer from 22 ft,GSW now trails 9-13
2009-12-05,True,ORL,1,04:46,True,2,3,260,65,Made 2-pointer from 3 ft,GSW now trails 17-30
2009-12-05,True,ORL,2,10:10,False,2,17,71,59,Missed 2-pointer from 17 ft,GSW trails 35-46
2009-12-05,True,ORL,3,09:35,False,2,18,195,220,Missed 2-pointer from 18 ft,GSW trails 68-78
2009-12-05,True,ORL,3,02:27,True,2,12,117,51,Made 2-pointer from 12 ft,GSW now tied 93-93
2009-12-05,True,ORL,3,00:40,False,3,23,471,34,Missed 3-pointer from 23 ft,GSW leads 100-97
2009-12-05,True,ORL,3,00:01,False,2,21,271,259,Missed 2-pointer from 21 ft,GSW leads 100-97
2009-12-05,True,ORL,4,11:41,True,2,2,232,67,Made 2-pointer from 2 ft,GSW now leads 102-97
2009-12-05,True,ORL,4,09:13,False,3,27,421,255,Missed 3-pointer from 27 ft,GSW leads 106-103
2009-12-05,True,ORL,4,08:25,False,2,17,107,152,Missed 2-pointer from 17 ft,GSW leads 108-105
2009-12-07,False,OKC,1,07:14,True,2,18,326,203,Made 2-pointer from 18 ft,GSW now leads 10-6
2009-12-07,False,OKC,1,02:10,False,3,24,430,203,Missed 3-pointer from 24 ft,GSW leads 21-16
2009-12-07,False,OKC,1,01:53,True,2,18,269,223,Made 2-pointer from 18 ft,GSW now leads 23-18
2009-12-07,False,OKC,2,10:50,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW leads 25-24
2009-12-07,False,OKC,2,05:01,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now trails 37-41
2009-12-07,False,OKC,2,04:24,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now trails 40-43
2009-12-07,False,OKC,3,09:59,True,3,24,359,264,Made 3-pointer from 24 ft,GSW now trails 54-60
2009-12-07,False,OKC,3,00:33,False,2,23,318,270,Missed 2-pointer from 23 ft,GSW trails 67-77
2009-12-07,False,OKC,4,10:55,True,2,21,328,245,Made 2-pointer from 21 ft,GSW now trails 69-79
2009-12-07,False,OKC,4,09:02,False,2,16,118,146,Missed 2-pointer from 16 ft,GSW trails 69-83
2009-12-07,False,OKC,4,08:37,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now trails 71-83
2009-12-07,False,OKC,4,03:55,True,3,24,372,251,Made 3-pointer from 24 ft,GSW now trails 81-94
2009-12-07,False,OKC,4,03:31,False,3,25,370,258,Missed 3-pointer from 25 ft,GSW trails 81-94
2009-12-07,False,OKC,4,00:48,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now trails 88-102
2009-12-09,False,NJN,1,11:37,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now leads 2-0
2009-12-09,False,NJN,1,10:30,True,2,17,343,182,Made 2-pointer from 17 ft,GSW now leads 5-2
2009-12-09,False,NJN,1,09:40,False,3,24,304,286,Missed 3-pointer from 24 ft,GSW leads 7-4
2009-12-09,False,NJN,1,06:06,False,2,16,365,149,Missed 2-pointer from 16 ft,GSW trails 9-14
2009-12-09,False,NJN,1,05:32,False,3,25,197,296,Missed 3-pointer from 25 ft,GSW trails 9-14
2009-12-09,False,NJN,1,03:18,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now trails 15-20
2009-12-09,False,NJN,1,02:46,False,3,25,408,237,Missed 3-pointer from 25 ft,GSW trails 15-22
2009-12-09,False,NJN,2,09:33,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now tied 29-29
2009-12-09,False,NJN,2,07:49,True,3,24,387,237,Made 3-pointer from 24 ft,GSW now leads 34-31
2009-12-09,False,NJN,2,05:06,False,2,22,416,179,Missed 2-pointer from 22 ft,GSW leads 39-38
2009-12-09,False,NJN,3,10:11,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW leads 62-50
2009-12-09,False,NJN,3,09:07,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now leads 68-50
2009-12-09,False,NJN,3,07:51,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW leads 70-54
2009-12-11,False,CHI,1,06:34,False,3,25,372,263,Missed 3-pointer from 25 ft,GSW trails 11-14
2009-12-11,False,CHI,1,06:12,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW trails 11-14
2009-12-11,False,CHI,1,01:36,True,2,22,74,201,Made 2-pointer from 22 ft,GSW now leads 25-22
2009-12-11,False,CHI,1,01:07,False,3,26,173,299,Missed 3-pointer from 26 ft,GSW leads 25-24
2009-12-11,False,CHI,3,11:43,True,2,11,350,50,Made 2-pointer from 11 ft,GSW now leads 53-44
2009-12-11,False,CHI,3,06:14,False,3,25,345,272,Missed 3-pointer from 25 ft,GSW leads 58-54
2009-12-11,False,CHI,3,04:12,False,2,23,236,283,Missed 2-pointer from 23 ft,GSW trails 58-59
2009-12-11,False,CHI,3,03:22,False,2,21,304,255,Missed 2-pointer from 21 ft,GSW trails 58-63
2009-12-11,False,CHI,3,03:22,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now leads 70-69
2009-12-12,False,DET,1,10:05,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW trails 2-4
2009-12-12,False,DET,1,09:59,False,3,26,52,231,Missed 3-pointer from 26 ft,GSW trails 2-4
2009-12-12,False,DET,1,07:59,True,3,24,8,97,Made 3-pointer from 24 ft,GSW now tied 8-8
2009-12-12,False,DET,1,04:47,False,2,16,395,67,Missed 2-pointer from 16 ft,GSW trails 14-16
2009-12-12,False,DET,1,01:07,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now leads 25-22
2009-12-12,False,DET,2,09:56,True,3,26,272,307,Made 3-pointer from 26 ft,GSW now leads 37-24
2009-12-12,False,DET,3,09:03,False,2,20,128,217,Missed 2-pointer from 20 ft,GSW leads 56-52
2009-12-12,False,DET,4,10:29,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW trails 67-73
2009-12-12,False,DET,4,10:03,True,3,24,1,83,Made 3-pointer from 24 ft,GSW now trails 70-75
2009-12-12,False,DET,4,01:02,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now trails 91-98
2009-12-14,False,PHI,1,05:43,False,2,21,94,206,Missed 2-pointer from 21 ft,GSW trails 11-15
2009-12-14,False,PHI,1,03:48,False,3,26,77,256,Missed 3-pointer from 26 ft,GSW trails 13-23
2009-12-14,False,PHI,2,01:25,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now trails 55-65
2009-12-14,False,PHI,2,00:39,True,2,18,115,176,Made 2-pointer from 18 ft,GSW now trails 57-67
2009-12-14,False,PHI,2,00:12,False,2,19,252,240,Missed 2-pointer from 19 ft,GSW trails 57-69
2009-12-14,False,PHI,3,10:46,False,3,25,213,296,Missed 3-pointer from 25 ft,GSW trails 57-71
2009-12-14,False,PHI,3,09:58,False,2,8,176,98,Missed 2-pointer from 8 ft,GSW trails 57-71
2009-12-14,False,PHI,3,06:59,False,2,0,240,50,Missed 2-pointer from 0 ft,GSW trails 60-79
2009-12-14,False,PHI,3,04:34,False,3,25,61,231,Missed 3-pointer from 25 ft,GSW trails 60-87
2009-12-14,False,PHI,3,03:45,False,2,18,422,54,Missed 2-pointer from 18 ft,GSW trails 60-87
2009-12-14,False,PHI,3,00:53,True,3,23,14,28,Made 3-pointer from 23 ft,GSW now trails 67-94
2009-12-14,False,PHI,4,04:54,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now trails 89-110
2009-12-14,False,PHI,4,01:17,True,2,0,240,50,Made 2-pointer from 0 ft,GSW now trails 100-114
2009-12-16,True,SAS,1,09:54,True,2,19,203,236,Made 2-pointer from 19 ft,GSW now leads 5-4
2009-12-16,True,SAS,1,01:46,False,2,16,392,89,Missed 2-pointer from 16 ft,GSW trails 21-25
2009-12-16,True,SAS,1,01:03,True,2,17,132,182,Made 2-pointer from 17 ft,GSW now trails 25-27
2009-12-16,True,SAS,1,00:31,False,3,23,16,100,Missed 3-pointer from 23 ft,GSW trails 25-27
2009-12-16,True,SAS,2,10:25,False,2,6,287,86,Missed 2-pointer from 6 ft,GSW trails 25-31
2009-12-16,True,SAS,3,06:52,True,2,21,294,248,Made 2-pointer from 21 ft,GSW now trails 57-61
2009-12-16,True,SAS,3,05:47,False,3,28,389,291,Missed 3-pointer from 28 ft,GSW trails 57-63
2009-12-16,True,SAS,3,02:06,False,2,11,126,48,Missed 2-pointer from 11 ft,GSW trails 63-74
2009-12-16,True,SAS,3,01:31,False,2,2,216,50,Missed 2-pointer from 2 ft,GSW trails 63-74
2009-12-16,True,SAS,3,01:31,False,2,8,258,128,Missed 2-pointer from 8 ft,GSW trails 69-78
2009-12-16,True,SAS,4,00:48,True,2,10,298,136,Made 2-pointer from 10 ft,GSW now trails 90-99
2009-12-18,True,WAS,1,10:18,True,2,22,123,242,Made 2-pointer from 22 ft,GSW now leads 6-1
2009-12-18,True,WAS,1,09:20,True,2,21,346,229,Made 2-pointer from 21 ft,GSW now leads 8-1
2009-12-18,True,WAS,1,08:51,True,3,24,479,50,Made 3-pointer from 24 ft,GSW now leads 11-1
2009-12-18,True,WAS,1,06:25,True,2,7,305,65,Made 2-pointer from 7 ft,GSW now leads 19-13
2009-12-18,True,WAS,1,05:28,True,3,25,36,195,Made 3-pointer from 25 ft,GSW now leads 22-17
2009-12-18,True,WAS,1,05:09,False,3,27,88,269,Missed 3-pointer from 27 ft,GSW leads 22-19
2009-12-18,True,WAS,1,02:40,False,2,2,229,65,Missed 2-pointer from 2 ft,GSW trails 24-30
2009-12-18,True,WAS,2,08:10,False,2,10,266,143,Missed 2-pointer from 10 ft,GSW trails 39-45
